recommendation_year,hunt_code,species,permit_category,section_title,hunt_name,weapon,sex_type,access_class,permit_split_type,resident_permits_prior_raw,nonresident_permits_prior_raw,total_permits_prior_raw,resident_permits_raw,nonresident_permits_raw,total_permits_raw,resident_permits_prior,nonresident_permits_prior,total_permits_prior,resident_permits,nonresident_permits,total_permits,source_type,source_authority_level,source_file,source_page_number
2026,PB5029,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Box Elder, Puddle Valley",Any Legal Weapon,Buck,Public,resident_nonresident,14,2,16,14,2,16,14,2,16,14,2,16,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5030,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Box Elder, Snowville",Any Legal Weapon,Buck,Public,resident_nonresident,27,3,30,28,3,31,27,3,30,28,3,31,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5031,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Box Elder, West",Any Legal Weapon,Buck,Public,resident_nonresident,27,3,30,30,3,33,27,3,30,30,3,33,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5033,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Fillmore, Oak Creek South",Any Legal Weapon,Buck,Public,resident_nonresident,40,5,45,46,5,51,40,5,45,46,5,51,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5034,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Kaiparowits,Any Legal Weapon,Buck,Public,resident_nonresident,2,0,2,2,0,2,2,0,2,2,0,2,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5035,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"La Sal, Potash/South Cisco",Any Legal Weapon,Buck,Public,resident_nonresident,20,2,22,22,2,24,20,2,22,22,2,24,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5037,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Nine Mile, Anthro-Myton Bench",Any Legal Weapon,Buck,Public,resident_nonresident,89,10,99,89,10,99,89,10,99,89,10,99,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5038,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Nine Mile, Range Creek",Any Legal Weapon,Buck,Public,resident_nonresident,11,1,12,13,1,14,11,1,12,13,1,14,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5039,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"North Slope, Summit",Any Legal Weapon,Buck,Public,resident_nonresident,15,2,17,15,2,17,15,2,17,15,2,17,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5040,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"North Slope, Three Corners/West Daggett",Any Legal Weapon,Buck,Public,resident_nonresident,34,4,38,29,3,32,34,4,38,29,3,32,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5041,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Panguitch Lake/Zion, North",Any Legal Weapon,Buck,Public,resident_nonresident,21,2,23,21,2,23,21,2,23,21,2,23,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5042,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Pine Valley,Any Legal Weapon,Buck,Public,resident_nonresident,21,2,23,21,2,23,21,2,23,21,2,23,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5044,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"San Juan, Hatch Point",Any Legal Weapon,Buck,Public,resident_nonresident,4,0,4,3,0,3,4,0,4,3,0,3,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5045,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"San Rafael, Desert",Any Legal Weapon,Buck,Public,resident_nonresident,5,1,6,7,1,8,5,1,6,7,1,8,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5046,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"San Rafael, North",Any Legal Weapon,Buck,Public,resident_nonresident,59,7,66,62,7,69,59,7,66,62,7,69,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5047,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Diamond Mtn/Bonanza,Any Legal Weapon,Buck,Public,resident_nonresident,50,6,56,50,6,56,50,6,56,50,6,56,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5048,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Vernal,Any Legal Weapon,Buck,Public,resident_nonresident,59,7,66,54,6,60,59,7,66,54,6,60,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5049,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Southwest Desert,Any Legal Weapon,Buck,Public,resident_nonresident,94,11,105,94,11,105,94,11,105,94,11,105,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5050,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"West Desert, Riverbed",Any Legal Weapon,Buck,Public,resident_nonresident,67,7,74,73,8,81,67,7,74,73,8,81,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5051,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"West Desert, Rush Valley",Any Legal Weapon,Buck,Public,resident_nonresident,32,4,36,32,4,36,32,4,36,32,4,36,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5052,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"West Desert, Snake Valley",Any Legal Weapon,Buck,Public,resident_nonresident,86,10,96,95,11,106,86,10,96,95,11,106,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5053,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Nine Mile, Range Creek",Archery,Buck,Public,resident_nonresident,3,0,3,4,0,4,3,0,3,4,0,4,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5054,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Panguitch Lake/Zion, North",Archery,Buck,Public,resident_nonresident,7,1,8,7,1,8,7,1,8,7,1,8,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5055,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"San Rafael, Desert",Archery,Buck,Public,resident_nonresident,2,0,2,2,0,2,2,0,2,2,0,2,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5056,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"San Rafael, North",Muzzleloader,Buck,Public,resident_nonresident,20,2,22,21,2,23,20,2,22,21,2,23,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5059,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Nine Mile, Anthro-Myton Bench",Muzzleloader,Buck,Public,resident_nonresident,30,3,33,30,3,33,30,3,33,30,3,33,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5060,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Diamond Mtn/Bonanza,Muzzleloader,Buck,Public,resident_nonresident,17,2,19,17,2,19,17,2,19,17,2,19,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5061,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Panguitch Lake/Zion, North",Muzzleloader,Buck,Public,resident_nonresident,7,1,8,7,1,8,7,1,8,7,1,8,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5062,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Pine Valley,Muzzleloader,Buck,Public,resident_nonresident,7,1,8,7,1,8,7,1,8,7,1,8,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5065,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Fillmore, Oak Creek South",Muzzleloader,Buck,Public,resident_nonresident,13,2,15,15,2,17,13,2,15,15,2,17,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5066,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"North Slope, Three Corners/West Daggett",Muzzleloader,Buck,Public,resident_nonresident,12,1,13,10,1,11,12,1,13,10,1,11,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5072,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Vernal,Muzzleloader,Buck,Public,resident_nonresident,20,2,22,18,2,20,20,2,22,18,2,20,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5073,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Cache, Rich",Any Legal Weapon,Buck,Public,resident_nonresident,6,0,6,6,0,6,6,0,6,6,0,6,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5074,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Cache, Rich",Archery,Buck,Public,resident_nonresident,2,0,2,2,0,2,2,0,2,2,0,2,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5075,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Cache, Rich",Muzzleloader,Buck,Public,resident_nonresident,2,0,2,2,0,2,2,0,2,2,0,2,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5076,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Parker Mtn,Any Legal Weapon,Buck,Public,resident_nonresident,72,8,80,135,15,150,72,8,80,135,15,150,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5077,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Parker Mtn,Archery,Buck,Public,resident_nonresident,54,6,60,45,5,50,54,6,60,45,5,50,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5078,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Parker Mtn,Muzzleloader,Buck,Public,resident_nonresident,54,6,60,45,5,50,54,6,60,45,5,50,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5079,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Box Elder, West",Muzzleloader,Buck,Public,resident_nonresident,9,1,10,10,1,11,9,1,10,10,1,11,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5080,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,"Box Elder, Snowville",Muzzleloader,Buck,Public,resident_nonresident,9,1,10,9,1,10,9,1,10,9,1,10,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5300,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Antelope Creek CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,4,0,4,,,,4,0,4,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5302,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Deseret CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,29,0,29,,,,29,0,29,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5305,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Park Valley CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,1,0,1,,,,1,0,1,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5306,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Rabbit Creek CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,1,0,1,,,,1,0,1,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5309,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Skull Valley South CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,2,0,2,,,,2,0,2,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5311,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,The Rose of Snowville CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,3,0,3,,,,3,0,3,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5312,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,TL Bar Ranch CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,1,0,1,,,,1,0,1,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5314,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Westlake CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,2,0,2,,,,2,0,2,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5315,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Zane CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,2,0,2,,,,2,0,2,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5325,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Allen Ranch CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,2,0,2,,,,2,0,2,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5326,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Cedar Springs CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,1,0,1,,,,1,0,1,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5327,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Cottonwood Ridge CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,4,0,4,,,,4,0,4,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5328,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Pahvant Ensign CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,3,0,3,,,,3,0,3,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5329,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Snowville Flat CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,2,0,2,,,,2,0,2,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5330,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,George Creek CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,1,0,1,,,,1,0,1,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5331,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Mt Dutton/Paunsaugunt,Any Legal Weapon,Buck,Public,resident_nonresident,14,2,16,13,2,15,14,2,16,13,2,15,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5332,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Mt Dutton/Paunsaugunt,Archery,Buck,Public,resident_nonresident,3,1,4,4,1,5,3,1,4,4,1,5,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5337,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Heist CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,2,0,2,,,,2,0,2,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5338,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Castle Valley Outdoors CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,1,0,1,,,,1,0,1,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5339,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Iron Spring CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,1,0,1,,,,1,0,1,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5342,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Salt Wells CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,1,0,1,,,,1,0,1,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5345,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Green River Flat CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,2,0,2,,,,2,0,2,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PB5346,Pronghorn,2026 Buck Pronghorn Permit Recommendations,Pronghorn Buck,Junction Valley CWMU,Any Legal Weapon,Buck,CWMU,resident_nonresident,,,,1,0,1,,,,1,0,1,pronghorn_buck_workbook,updated_current_permits,pronghorn buck.xlsx,
2026,PD1000,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,"Box Elder, Snowville",Any Legal Weapon,Doe,Public,resident_nonresident,72,8,80,72,8,80,72,8,80,72,8,80,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1012,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,"Box Elder, Promontory",Any Legal Weapon,Doe,Public,resident_nonresident,22,3,25,22,3,25,22,3,25,22,3,25,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1017,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,"Box Elder, West",Any Legal Weapon,Doe,Public,resident_nonresident,49,6,55,49,6,55,49,6,55,49,6,55,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1031,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,Westlake CWMU,Any Legal Weapon,Doe,CWMU,resident_nonresident,,,,9,0,9,,,,9,0,9,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1033,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,"San Rafael, Poison Springs Bench",Any Legal Weapon,Doe,Public,resident_nonresident,13,2,15,13,2,15,13,2,15,13,2,15,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1034,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,"Fillmore, Oak Creek South",Any Legal Weapon,Doe,Public,resident_nonresident,27,3,30,27,3,30,27,3,30,27,3,30,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1035,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,"Fillmore, Oak Creek South",Any Legal Weapon,Doe,Public,resident_nonresident,27,3,30,27,3,30,27,3,30,27,3,30,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1039,Pronghorn,2026 DOE PRONGHORN HUNT,2026 DOE PRONGHORN HUNT,"Panguitch Lake/Zion, North",Any Legal Weapon,,Public,resident_nonresident,,,,36,4,40,,,,36,4,40,rac_recommended_permits,recommended,2026-04-rac-packet (1).pdf,39
2026,PD1043,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,"Nine Mile, Anthro-Pleasant Valley",Any Legal Weapon,Doe,Public,resident_nonresident,9,1,10,9,1,10,9,1,10,9,1,10,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1044,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,Vernal-Ouray Valley,Any Legal Weapon,Doe,Public,resident_nonresident,9,1,10,9,1,10,9,1,10,9,1,10,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1047,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,Antelope Creek CWMU,Any Legal Weapon,Doe,CWMU,resident_nonresident,,,,6,0,6,,,,6,0,6,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1048,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,The Rose of Snowville CWMU,Any Legal Weapon,Doe,CWMU,resident_nonresident,,,,2,0,2,,,,2,0,2,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1049,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,Zane CWMU,Any Legal Weapon,Doe,CWMU,resident_nonresident,,,,6,0,6,,,,6,0,6,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1050,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,Cottonwood Ridge CWMU,Any Legal Weapon,Doe,CWMU,resident_nonresident,,,,6,0,6,,,,6,0,6,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1051,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,Pahvant Ensign CWMU,Any Legal Weapon,Doe,CWMU,resident_nonresident,,,,6,0,6,,,,6,0,6,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1052,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,Heist CWMU,Any Legal Weapon,Doe,CWMU,resident_nonresident,,,,6,0,6,,,,6,0,6,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1053,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,Green River Flat CWMU,Any Legal Weapon,Doe,CWMU,resident_nonresident,,,,6,0,6,,,,6,0,6,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1054,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,Parker Mtn,Archery,Doe,Public,resident_nonresident,27,3,30,27,3,30,27,3,30,27,3,30,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1055,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,Parker Mtn,Muzzleloader,Doe,Public,resident_nonresident,31,4,35,31,4,35,31,4,35,31,4,35,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1056,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,Parker Mtn,Any Legal Weapon,Doe,Public,resident_nonresident,36,4,40,36,4,40,36,4,40,36,4,40,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1057,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,"Parker Mtn, Highlands",Any Legal Weapon,Doe,Public,resident_nonresident,31,4,35,31,4,35,31,4,35,31,4,35,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
2026,PD1058,Pronghorn,2026 Doe Pronghorn Permit Recommendations,Pronghorn Doe,"Parker Mtn, Highlands",Any Legal Weapon,Doe,Public,resident_nonresident,36,4,40,36,4,40,36,4,40,36,4,40,pronghorn_doe_workbook,updated_current_permits,pronghorn doe.xlsx,
