hunt_code,residency,point_level,applicants,bonus_permits,random_permits,total_permits,success_ratio_text
DB1291,Resident,25,0,0,0,0,N/A
DB1291,Resident,24,0,0,0,0,N/A
DB1291,Resident,23,0,0,0,0,N/A
DB1291,Resident,22,0,0,0,0,N/A
DB1291,Resident,21,0,0,0,0,N/A
DB1291,Resident,20,0,0,0,0,N/A
DB1291,Resident,19,0,0,0,0,N/A
DB1291,Resident,18,0,0,0,0,N/A
DB1291,Resident,17,0,0,0,0,N/A
DB1291,Resident,16,0,0,0,0,N/A
DB1291,Resident,15,0,0,0,0,N/A
DB1291,Resident,14,0,0,0,0,N/A
DB1291,Resident,13,0,0,0,0,N/A
DB1291,Resident,12,0,0,0,0,N/A
DB1291,Resident,11,0,0,0,0,N/A
DB1291,Resident,10,0,0,0,0,N/A
DB1291,Resident,9,0,0,0,0,N/A
DB1291,Resident,8,1,0,0,0,N/A
DB1291,Resident,7,0,0,0,0,N/A
DB1291,Resident,6,0,0,0,0,N/A
DB1291,Resident,5,3,0,0,0,N/A
DB1291,Resident,4,2,0,0,0,N/A
DB1291,Resident,3,2,0,0,0,N/A
DB1291,Resident,2,2,0,0,0,N/A
DB1291,Resident,1,3,0,1,1,1 in 3.0
DB1291,Resident,0,2,0,0,0,N/A
DB1292,Nonresident,32,0,0,0,0,N/A
DB1292,Nonresident,31,0,0,0,0,N/A
DB1292,Nonresident,30,0,0,0,0,N/A
DB1292,Nonresident,29,0,0,0,0,N/A
DB1292,Nonresident,28,0,0,0,0,N/A
DB1292,Nonresident,27,0,0,0,0,N/A
DB1292,Nonresident,26,0,0,0,0,N/A
DB1292,Nonresident,25,0,0,0,0,N/A
DB1292,Nonresident,24,0,0,0,0,N/A
DB1292,Nonresident,23,0,0,0,0,N/A
DB1292,Nonresident,22,0,0,0,0,N/A
DB1292,Nonresident,21,0,0,0,0,N/A
DB1292,Nonresident,20,0,0,0,0,N/A
DB1292,Nonresident,19,0,0,0,0,N/A
DB1292,Nonresident,18,0,0,0,0,N/A
DB1292,Nonresident,17,0,0,0,0,N/A
DB1292,Nonresident,16,0,0,0,0,N/A
DB1292,Nonresident,15,0,0,0,0,N/A
DB1292,Nonresident,14,0,0,0,0,N/A
DB1292,Nonresident,13,0,0,0,0,N/A
DB1292,Nonresident,12,0,0,0,0,N/A
DB1292,Nonresident,11,0,0,0,0,N/A
DB1292,Nonresident,10,0,0,0,0,N/A
DB1292,Nonresident,9,0,0,0,0,N/A
DB1292,Nonresident,8,0,0,0,0,N/A
DB1292,Nonresident,7,0,0,0,0,N/A
DB1292,Nonresident,6,0,0,0,0,N/A
DB1292,Nonresident,5,0,0,0,0,N/A
DB1292,Nonresident,4,0,0,0,0,N/A
DB1292,Nonresident,3,0,0,0,0,N/A
DB1292,Nonresident,2,0,0,0,0,N/A
DB1292,Nonresident,1,0,0,0,0,N/A
DB1292,Nonresident,0,0,0,0,0,N/A
DB1292,Resident,32,0,0,0,0,N/A
DB1292,Resident,31,0,0,0,0,N/A
DB1292,Resident,30,0,0,0,0,N/A
DB1292,Resident,29,0,0,0,0,N/A
DB1292,Resident,28,0,0,0,0,N/A
DB1292,Resident,27,0,0,0,0,N/A
DB1292,Resident,26,0,0,0,0,N/A
DB1292,Resident,25,0,0,0,0,N/A
DB1292,Resident,24,0,0,0,0,N/A
DB1292,Resident,23,0,0,0,0,N/A
DB1292,Resident,22,0,0,0,0,N/A
DB1292,Resident,21,0,0,0,0,N/A
DB1292,Resident,20,0,0,0,0,N/A
DB1292,Resident,19,0,0,0,0,N/A
DB1292,Resident,18,0,0,0,0,N/A
DB1292,Resident,17,0,0,0,0,N/A
DB1292,Resident,16,0,0,0,0,N/A
DB1292,Resident,15,0,0,0,0,N/A
DB1292,Resident,14,0,0,0,0,N/A
DB1292,Resident,13,1,1,0,1,1 in 1.0
DB1292,Resident,12,3,0,0,0,N/A
DB1292,Resident,11,3,0,0,0,N/A
DB1292,Resident,10,1,0,0,0,N/A
DB1292,Resident,9,4,0,0,0,N/A
DB1292,Resident,8,2,0,0,0,N/A
DB1292,Resident,7,1,0,1,1,1 in 1.0
DB1292,Resident,6,2,0,0,0,N/A
DB1292,Resident,5,2,0,0,0,N/A
DB1292,Resident,4,0,0,0,0,N/A
DB1292,Resident,3,4,0,0,0,N/A
DB1292,Resident,2,4,0,0,0,N/A
DB1292,Resident,1,2,0,0,0,N/A
DB1292,Resident,0,1,0,0,0,N/A
DB1293,Nonresident,32,0,0,0,0,N/A
DB1293,Nonresident,31,0,0,0,0,N/A
DB1293,Nonresident,30,0,0,0,0,N/A
DB1293,Nonresident,29,0,0,0,0,N/A
DB1293,Nonresident,28,0,0,0,0,N/A
DB1293,Nonresident,27,0,0,0,0,N/A
DB1293,Nonresident,26,0,0,0,0,N/A
DB1293,Nonresident,25,0,0,0,0,N/A
DB1293,Nonresident,24,0,0,0,0,N/A
DB1293,Nonresident,23,0,0,0,0,N/A
DB1293,Nonresident,22,0,0,0,0,N/A
DB1293,Nonresident,21,0,0,0,0,N/A
DB1293,Nonresident,20,0,0,0,0,N/A
DB1293,Nonresident,19,0,0,0,0,N/A
DB1293,Nonresident,18,0,0,0,0,N/A
DB1293,Nonresident,17,0,0,0,0,N/A
DB1293,Nonresident,16,0,0,0,0,N/A
DB1293,Nonresident,15,0,0,0,0,N/A
DB1293,Nonresident,14,0,0,0,0,N/A
DB1293,Nonresident,13,0,0,0,0,N/A
DB1293,Nonresident,12,0,0,0,0,N/A
DB1293,Nonresident,11,0,0,0,0,N/A
DB1293,Nonresident,10,0,0,0,0,N/A
DB1293,Nonresident,9,0,0,0,0,N/A
DB1293,Nonresident,8,0,0,0,0,N/A
DB1293,Nonresident,7,0,0,0,0,N/A
DB1293,Nonresident,6,0,0,0,0,N/A
DB1293,Nonresident,5,0,0,0,0,N/A
DB1293,Nonresident,4,0,0,0,0,N/A
DB1293,Nonresident,3,0,0,0,0,N/A
DB1293,Nonresident,2,0,0,0,0,N/A
DB1293,Nonresident,1,0,0,0,0,N/A
DB1293,Nonresident,0,0,0,0,0,N/A
DB1293,Resident,32,0,0,0,0,N/A
DB1293,Resident,31,0,0,0,0,N/A
DB1293,Resident,30,0,0,0,0,N/A
DB1293,Resident,29,0,0,0,0,N/A
DB1293,Resident,28,0,0,0,0,N/A
DB1293,Resident,27,0,0,0,0,N/A
DB1293,Resident,26,0,0,0,0,N/A
DB1293,Resident,25,0,0,0,0,N/A
DB1293,Resident,24,0,0,0,0,N/A
DB1293,Resident,23,0,0,0,0,N/A
DB1293,Resident,22,0,0,0,0,N/A
DB1293,Resident,21,0,0,0,0,N/A
DB1293,Resident,20,0,0,0,0,N/A
DB1293,Resident,19,0,0,0,0,N/A
DB1293,Resident,18,0,0,0,0,N/A
DB1293,Resident,17,0,0,0,0,N/A
DB1293,Resident,16,0,0,0,0,N/A
DB1293,Resident,15,0,0,0,0,N/A
DB1293,Resident,14,0,0,0,0,N/A
DB1293,Resident,13,0,0,0,0,N/A
DB1293,Resident,12,1,0,0,0,N/A
DB1293,Resident,11,0,0,0,0,N/A
DB1293,Resident,10,0,0,0,0,N/A
DB1293,Resident,9,0,0,0,0,N/A
DB1293,Resident,8,0,0,0,0,N/A
DB1293,Resident,7,1,0,0,0,N/A
DB1293,Resident,6,1,0,0,0,N/A
DB1293,Resident,5,1,0,1,1,1 in 1.0
DB1293,Resident,4,1,0,0,0,N/A
DB1293,Resident,3,1,0,0,0,N/A
DB1293,Resident,2,2,0,0,0,N/A
DB1293,Resident,1,0,0,0,0,N/A
DB1293,Resident,0,1,0,0,0,N/A
DB1294,Nonresident,32,0,0,0,0,N/A
DB1294,Nonresident,31,0,0,0,0,N/A
DB1294,Nonresident,30,0,0,0,0,N/A
DB1294,Nonresident,29,0,0,0,0,N/A
DB1294,Nonresident,28,0,0,0,0,N/A
DB1294,Nonresident,27,0,0,0,0,N/A
DB1294,Nonresident,26,0,0,0,0,N/A
DB1294,Nonresident,25,0,0,0,0,N/A
DB1294,Nonresident,24,0,0,0,0,N/A
DB1294,Nonresident,23,0,0,0,0,N/A
DB1294,Nonresident,22,0,0,0,0,N/A
DB1294,Nonresident,21,0,0,0,0,N/A
DB1294,Nonresident,20,0,0,0,0,N/A
DB1294,Nonresident,19,0,0,0,0,N/A
DB1294,Nonresident,18,0,0,0,0,N/A
DB1294,Nonresident,17,0,0,0,0,N/A
DB1294,Nonresident,16,0,0,0,0,N/A
DB1294,Nonresident,15,0,0,0,0,N/A
DB1294,Nonresident,14,0,0,0,0,N/A
DB1294,Nonresident,13,0,0,0,0,N/A
DB1294,Nonresident,12,0,0,0,0,N/A
DB1294,Nonresident,11,0,0,0,0,N/A
DB1294,Nonresident,10,0,0,0,0,N/A
DB1294,Nonresident,9,0,0,0,0,N/A
DB1294,Nonresident,8,0,0,0,0,N/A
DB1294,Nonresident,7,0,0,0,0,N/A
DB1294,Nonresident,6,0,0,0,0,N/A
DB1294,Nonresident,5,0,0,0,0,N/A
DB1294,Nonresident,4,0,0,0,0,N/A
DB1294,Nonresident,3,0,0,0,0,N/A
DB1294,Nonresident,2,0,0,0,0,N/A
DB1294,Nonresident,1,0,0,0,0,N/A
DB1294,Nonresident,0,0,0,0,0,N/A
DB1294,Resident,32,0,0,0,0,N/A
DB1294,Resident,31,0,0,0,0,N/A
DB1294,Resident,30,0,0,0,0,N/A
DB1294,Resident,29,0,0,0,0,N/A
DB1294,Resident,28,0,0,0,0,N/A
DB1294,Resident,27,0,0,0,0,N/A
DB1294,Resident,26,1,0,0,0,N/A
DB1294,Resident,25,0,0,0,0,N/A
DB1294,Resident,24,0,0,0,0,N/A
DB1294,Resident,23,0,0,0,0,N/A
DB1294,Resident,22,0,0,0,0,N/A
DB1294,Resident,21,0,0,0,0,N/A
DB1294,Resident,20,0,0,0,0,N/A
DB1294,Resident,19,0,0,0,0,N/A
DB1294,Resident,18,0,0,0,0,N/A
DB1294,Resident,17,0,0,0,0,N/A
DB1294,Resident,16,0,0,0,0,N/A
DB1294,Resident,15,0,0,0,0,N/A
DB1294,Resident,14,0,0,0,0,N/A
DB1294,Resident,13,0,0,0,0,N/A
DB1294,Resident,12,0,0,0,0,N/A
DB1294,Resident,11,0,0,0,0,N/A
DB1294,Resident,10,1,0,0,0,N/A
DB1294,Resident,9,0,0,0,0,N/A
DB1294,Resident,8,0,0,0,0,N/A
DB1294,Resident,7,2,0,0,0,N/A
DB1294,Resident,6,1,0,1,1,1 in 1.0
DB1294,Resident,5,3,0,0,0,N/A
DB1294,Resident,4,2,0,0,0,N/A
DB1294,Resident,3,0,0,0,0,N/A
DB1294,Resident,2,0,0,0,0,N/A
DB1294,Resident,1,0,0,0,0,N/A
DB1294,Resident,0,2,0,0,0,N/A
DB1295,Nonresident,32,0,0,0,0,N/A
DB1295,Nonresident,31,0,0,0,0,N/A
DB1295,Nonresident,30,0,0,0,0,N/A
DB1295,Nonresident,29,0,0,0,0,N/A
DB1295,Nonresident,28,0,0,0,0,N/A
DB1295,Nonresident,27,0,0,0,0,N/A
DB1295,Nonresident,26,0,0,0,0,N/A
DB1295,Nonresident,25,0,0,0,0,N/A
DB1295,Nonresident,24,0,0,0,0,N/A
DB1295,Nonresident,23,0,0,0,0,N/A
DB1295,Nonresident,22,0,0,0,0,N/A
DB1295,Nonresident,21,0,0,0,0,N/A
DB1295,Nonresident,20,0,0,0,0,N/A
DB1295,Nonresident,19,0,0,0,0,N/A
DB1295,Nonresident,18,0,0,0,0,N/A
DB1295,Nonresident,17,0,0,0,0,N/A
DB1295,Nonresident,16,0,0,0,0,N/A
DB1295,Nonresident,15,0,0,0,0,N/A
DB1295,Nonresident,14,0,0,0,0,N/A
DB1295,Nonresident,13,0,0,0,0,N/A
DB1295,Nonresident,12,0,0,0,0,N/A
DB1295,Nonresident,11,0,0,0,0,N/A
DB1295,Nonresident,10,0,0,0,0,N/A
DB1295,Nonresident,9,0,0,0,0,N/A
DB1295,Nonresident,8,0,0,0,0,N/A
DB1295,Nonresident,7,0,0,0,0,N/A
DB1295,Nonresident,6,0,0,0,0,N/A
DB1295,Nonresident,5,0,0,0,0,N/A
DB1295,Nonresident,4,0,0,0,0,N/A
DB1295,Nonresident,3,0,0,0,0,N/A
DB1295,Nonresident,2,0,0,0,0,N/A
DB1295,Nonresident,1,0,0,0,0,N/A
DB1295,Nonresident,0,0,0,0,0,N/A
DB1295,Resident,32,0,0,0,0,N/A
DB1295,Resident,31,0,0,0,0,N/A
DB1295,Resident,30,0,0,0,0,N/A
DB1295,Resident,29,0,0,0,0,N/A
DB1295,Resident,28,0,0,0,0,N/A
DB1295,Resident,27,0,0,0,0,N/A
DB1295,Resident,26,0,0,0,0,N/A
DB1295,Resident,25,0,0,0,0,N/A
DB1295,Resident,24,0,0,0,0,N/A
DB1295,Resident,23,0,0,0,0,N/A
DB1295,Resident,22,0,0,0,0,N/A
DB1295,Resident,21,0,0,0,0,N/A
DB1295,Resident,20,0,0,0,0,N/A
DB1295,Resident,19,0,0,0,0,N/A
DB1295,Resident,18,0,0,0,0,N/A
DB1295,Resident,17,0,0,0,0,N/A
DB1295,Resident,16,0,0,0,0,N/A
DB1295,Resident,15,2,2,0,2,1 in 1.0
DB1295,Resident,14,3,1,0,1,1 in 3.0
DB1295,Resident,13,3,0,0,0,N/A
DB1295,Resident,12,4,0,0,0,N/A
DB1295,Resident,11,5,0,0,0,N/A
DB1295,Resident,10,1,0,0,0,N/A
DB1295,Resident,9,2,0,0,0,N/A
DB1295,Resident,8,3,0,0,0,N/A
DB1295,Resident,7,7,0,0,0,N/A
DB1295,Resident,6,6,0,0,0,N/A
DB1295,Resident,5,1,0,0,0,N/A
DB1295,Resident,4,10,0,1,1,1 in 10.0
DB1295,Resident,3,6,0,1,1,1 in 6.0
DB1295,Resident,2,3,0,1,1,1 in 3.0
DB1295,Resident,1,10,0,0,0,N/A
DB1295,Resident,0,3,0,0,0,N/A
DB1298,Nonresident,32,0,0,0,0,N/A
DB1298,Nonresident,31,0,0,0,0,N/A
DB1298,Nonresident,30,0,0,0,0,N/A
DB1298,Nonresident,29,0,0,0,0,N/A
DB1298,Nonresident,28,0,0,0,0,N/A
DB1298,Nonresident,27,0,0,0,0,N/A
DB1298,Nonresident,26,0,0,0,0,N/A
DB1298,Nonresident,25,0,0,0,0,N/A
DB1298,Nonresident,24,0,0,0,0,N/A
DB1298,Nonresident,23,0,0,0,0,N/A
DB1298,Nonresident,22,0,0,0,0,N/A
DB1298,Nonresident,21,0,0,0,0,N/A
DB1298,Nonresident,20,0,0,0,0,N/A
DB1298,Nonresident,19,0,0,0,0,N/A
DB1298,Nonresident,18,0,0,0,0,N/A
DB1298,Nonresident,17,0,0,0,0,N/A
DB1298,Nonresident,16,0,0,0,0,N/A
DB1298,Nonresident,15,0,0,0,0,N/A
DB1298,Nonresident,14,0,0,0,0,N/A
DB1298,Nonresident,13,0,0,0,0,N/A
DB1298,Nonresident,12,0,0,0,0,N/A
DB1298,Nonresident,11,0,0,0,0,N/A
DB1298,Nonresident,10,0,0,0,0,N/A
DB1298,Nonresident,9,0,0,0,0,N/A
DB1298,Nonresident,8,0,0,0,0,N/A
DB1298,Nonresident,7,0,0,0,0,N/A
DB1298,Nonresident,6,0,0,0,0,N/A
DB1298,Nonresident,5,0,0,0,0,N/A
DB1298,Nonresident,4,0,0,0,0,N/A
DB1298,Nonresident,3,0,0,0,0,N/A
DB1298,Nonresident,2,0,0,0,0,N/A
DB1298,Nonresident,1,0,0,0,0,N/A
DB1298,Nonresident,0,0,0,0,0,N/A
DB1298,Resident,32,0,0,0,0,N/A
DB1298,Resident,31,0,0,0,0,N/A
DB1298,Resident,30,0,0,0,0,N/A
DB1298,Resident,29,0,0,0,0,N/A
DB1298,Resident,28,0,0,0,0,N/A
DB1298,Resident,27,0,0,0,0,N/A
DB1298,Resident,26,0,0,0,0,N/A
DB1298,Resident,25,0,0,0,0,N/A
DB1298,Resident,24,0,0,0,0,N/A
DB1298,Resident,23,0,0,0,0,N/A
DB1298,Resident,22,0,0,0,0,N/A
DB1298,Resident,21,0,0,0,0,N/A
DB1298,Resident,20,0,0,0,0,N/A
DB1298,Resident,19,0,0,0,0,N/A
DB1298,Resident,18,0,0,0,0,N/A
DB1298,Resident,17,0,0,0,0,N/A
DB1298,Resident,16,0,0,0,0,N/A
DB1298,Resident,15,1,0,0,0,N/A
DB1298,Resident,14,0,0,0,0,N/A
DB1298,Resident,13,0,0,0,0,N/A
DB1298,Resident,12,0,0,0,0,N/A
DB1298,Resident,11,0,0,0,0,N/A
DB1298,Resident,10,0,0,0,0,N/A
DB1298,Resident,9,0,0,0,0,N/A
DB1298,Resident,8,0,0,0,0,N/A
DB1298,Resident,7,0,0,0,0,N/A
DB1298,Resident,6,2,0,0,0,N/A
DB1298,Resident,5,3,0,1,1,1 in 3.0
DB1298,Resident,4,1,0,0,0,N/A
DB1298,Resident,3,1,0,0,0,N/A
DB1298,Resident,2,1,0,0,0,N/A
DB1298,Resident,1,2,0,0,0,N/A
DB1298,Resident,0,3,0,0,0,N/A
DB1299,Nonresident,32,0,0,0,0,N/A
DB1299,Nonresident,31,0,0,0,0,N/A
DB1299,Nonresident,30,0,0,0,0,N/A
DB1299,Nonresident,29,0,0,0,0,N/A
DB1299,Nonresident,28,0,0,0,0,N/A
DB1299,Nonresident,27,0,0,0,0,N/A
DB1299,Nonresident,26,0,0,0,0,N/A
DB1299,Nonresident,25,0,0,0,0,N/A
DB1299,Nonresident,24,0,0,0,0,N/A
DB1299,Nonresident,23,0,0,0,0,N/A
DB1299,Nonresident,22,0,0,0,0,N/A
DB1299,Nonresident,21,0,0,0,0,N/A
DB1299,Nonresident,20,0,0,0,0,N/A
DB1299,Nonresident,19,0,0,0,0,N/A
DB1299,Nonresident,18,0,0,0,0,N/A
DB1299,Nonresident,17,0,0,0,0,N/A
DB1299,Nonresident,16,0,0,0,0,N/A
DB1299,Nonresident,15,0,0,0,0,N/A
DB1299,Nonresident,14,0,0,0,0,N/A
DB1299,Nonresident,13,0,0,0,0,N/A
DB1299,Nonresident,12,0,0,0,0,N/A
DB1299,Nonresident,11,0,0,0,0,N/A
DB1299,Nonresident,10,0,0,0,0,N/A
DB1299,Nonresident,9,0,0,0,0,N/A
DB1299,Nonresident,8,0,0,0,0,N/A
DB1299,Nonresident,7,0,0,0,0,N/A
DB1299,Nonresident,6,0,0,0,0,N/A
DB1299,Nonresident,5,0,0,0,0,N/A
DB1299,Nonresident,4,0,0,0,0,N/A
DB1299,Nonresident,3,0,0,0,0,N/A
DB1299,Nonresident,2,0,0,0,0,N/A
DB1299,Nonresident,1,0,0,0,0,N/A
DB1299,Nonresident,0,0,0,0,0,N/A
DB1299,Resident,32,0,0,0,0,N/A
DB1299,Resident,31,0,0,0,0,N/A
DB1299,Resident,30,0,0,0,0,N/A
DB1299,Resident,29,0,0,0,0,N/A
DB1299,Resident,28,0,0,0,0,N/A
DB1299,Resident,27,0,0,0,0,N/A
DB1299,Resident,26,0,0,0,0,N/A
DB1299,Resident,25,0,0,0,0,N/A
DB1299,Resident,24,0,0,0,0,N/A
DB1299,Resident,23,0,0,0,0,N/A
DB1299,Resident,22,0,0,0,0,N/A
DB1299,Resident,21,0,0,0,0,N/A
DB1299,Resident,20,0,0,0,0,N/A
DB1299,Resident,19,0,0,0,0,N/A
DB1299,Resident,18,0,0,0,0,N/A
DB1299,Resident,17,0,0,0,0,N/A
DB1299,Resident,16,0,0,0,0,N/A
DB1299,Resident,15,0,0,0,0,N/A
DB1299,Resident,14,0,0,0,0,N/A
DB1299,Resident,13,0,0,0,0,N/A
DB1299,Resident,12,0,0,0,0,N/A
DB1299,Resident,11,0,0,0,0,N/A
DB1299,Resident,10,0,0,0,0,N/A
DB1299,Resident,9,0,0,0,0,N/A
DB1299,Resident,8,2,2,0,2,1 in 1.0
DB1299,Resident,7,0,0,0,0,N/A
DB1299,Resident,6,2,0,0,0,N/A
DB1299,Resident,5,1,0,0,0,N/A
DB1299,Resident,4,1,0,0,0,N/A
DB1299,Resident,3,0,0,0,0,N/A
DB1299,Resident,2,3,0,1,1,1 in 3.0
DB1299,Resident,1,4,0,0,0,N/A
DB1299,Resident,0,2,0,0,0,N/A
DB1300,Nonresident,32,0,0,0,0,N/A
DB1300,Nonresident,31,0,0,0,0,N/A
DB1300,Nonresident,30,0,0,0,0,N/A
DB1300,Nonresident,29,0,0,0,0,N/A
DB1300,Nonresident,28,0,0,0,0,N/A
DB1300,Nonresident,27,0,0,0,0,N/A
DB1300,Nonresident,26,0,0,0,0,N/A
DB1300,Nonresident,25,0,0,0,0,N/A
DB1300,Nonresident,24,0,0,0,0,N/A
DB1300,Nonresident,23,0,0,0,0,N/A
DB1300,Nonresident,22,0,0,0,0,N/A
DB1300,Nonresident,21,0,0,0,0,N/A
DB1300,Nonresident,20,0,0,0,0,N/A
DB1300,Nonresident,19,0,0,0,0,N/A
DB1300,Nonresident,18,0,0,0,0,N/A
DB1300,Nonresident,17,0,0,0,0,N/A
DB1300,Nonresident,16,0,0,0,0,N/A
DB1300,Nonresident,15,0,0,0,0,N/A
DB1300,Nonresident,14,0,0,0,0,N/A
DB1300,Nonresident,13,0,0,0,0,N/A
DB1300,Nonresident,12,0,0,0,0,N/A
DB1300,Nonresident,11,0,0,0,0,N/A
DB1300,Nonresident,10,0,0,0,0,N/A
DB1300,Nonresident,9,0,0,0,0,N/A
DB1300,Nonresident,8,0,0,0,0,N/A
DB1300,Nonresident,7,0,0,0,0,N/A
DB1300,Nonresident,6,0,0,0,0,N/A
DB1300,Nonresident,5,0,0,0,0,N/A
DB1300,Nonresident,4,0,0,0,0,N/A
DB1300,Nonresident,3,0,0,0,0,N/A
DB1300,Nonresident,2,0,0,0,0,N/A
DB1300,Nonresident,1,0,0,0,0,N/A
DB1300,Nonresident,0,0,0,0,0,N/A
DB1300,Resident,32,0,0,0,0,N/A
DB1300,Resident,31,0,0,0,0,N/A
DB1300,Resident,30,0,0,0,0,N/A
DB1300,Resident,29,0,0,0,0,N/A
DB1300,Resident,28,0,0,0,0,N/A
DB1300,Resident,27,0,0,0,0,N/A
DB1300,Resident,26,0,0,0,0,N/A
DB1300,Resident,25,0,0,0,0,N/A
DB1300,Resident,24,0,0,0,0,N/A
DB1300,Resident,23,0,0,0,0,N/A
DB1300,Resident,22,0,0,0,0,N/A
DB1300,Resident,21,0,0,0,0,N/A
DB1300,Resident,20,0,0,0,0,N/A
DB1300,Resident,19,0,0,0,0,N/A
DB1300,Resident,18,0,0,0,0,N/A
DB1300,Resident,17,1,0,0,0,N/A
DB1300,Resident,16,0,0,0,0,N/A
DB1300,Resident,15,0,0,0,0,N/A
DB1300,Resident,14,1,0,0,0,N/A
DB1300,Resident,13,0,0,0,0,N/A
DB1300,Resident,12,1,0,0,0,N/A
DB1300,Resident,11,2,0,0,0,N/A
DB1300,Resident,10,2,0,1,1,1 in 2.0
DB1300,Resident,9,3,0,0,0,N/A
DB1300,Resident,8,0,0,0,0,N/A
DB1300,Resident,7,3,0,0,0,N/A
DB1300,Resident,6,1,0,0,0,N/A
DB1300,Resident,5,3,0,0,0,N/A
DB1300,Resident,4,4,0,0,0,N/A
DB1300,Resident,3,6,0,0,0,N/A
DB1300,Resident,2,4,0,0,0,N/A
DB1300,Resident,1,9,0,0,0,N/A
DB1300,Resident,0,4,0,0,0,N/A
DB1301,Nonresident,32,0,0,0,0,N/A
DB1301,Nonresident,31,0,0,0,0,N/A
DB1301,Nonresident,30,0,0,0,0,N/A
DB1301,Nonresident,29,0,0,0,0,N/A
DB1301,Nonresident,28,0,0,0,0,N/A
DB1301,Nonresident,27,0,0,0,0,N/A
DB1301,Nonresident,26,0,0,0,0,N/A
DB1301,Nonresident,25,0,0,0,0,N/A
DB1301,Nonresident,24,0,0,0,0,N/A
DB1301,Nonresident,23,0,0,0,0,N/A
DB1301,Nonresident,22,0,0,0,0,N/A
DB1301,Nonresident,21,0,0,0,0,N/A
DB1301,Nonresident,20,0,0,0,0,N/A
DB1301,Nonresident,19,0,0,0,0,N/A
DB1301,Nonresident,18,0,0,0,0,N/A
DB1301,Nonresident,17,0,0,0,0,N/A
DB1301,Nonresident,16,0,0,0,0,N/A
DB1301,Nonresident,15,0,0,0,0,N/A
DB1301,Nonresident,14,0,0,0,0,N/A
DB1301,Nonresident,13,0,0,0,0,N/A
DB1301,Nonresident,12,0,0,0,0,N/A
DB1301,Nonresident,11,0,0,0,0,N/A
DB1301,Nonresident,10,0,0,0,0,N/A
DB1301,Nonresident,9,0,0,0,0,N/A
DB1301,Nonresident,8,0,0,0,0,N/A
DB1301,Nonresident,7,0,0,0,0,N/A
DB1301,Nonresident,6,0,0,0,0,N/A
DB1301,Nonresident,5,0,0,0,0,N/A
DB1301,Nonresident,4,0,0,0,0,N/A
DB1301,Nonresident,3,0,0,0,0,N/A
DB1301,Nonresident,2,0,0,0,0,N/A
DB1301,Nonresident,1,0,0,0,0,N/A
DB1301,Nonresident,0,0,0,0,0,N/A
DB1301,Resident,32,0,0,0,0,N/A
DB1301,Resident,31,0,0,0,0,N/A
DB1301,Resident,30,0,0,0,0,N/A
DB1301,Resident,29,0,0,0,0,N/A
DB1301,Resident,28,0,0,0,0,N/A
DB1301,Resident,27,0,0,0,0,N/A
DB1301,Resident,26,0,0,0,0,N/A
DB1301,Resident,25,0,0,0,0,N/A
DB1301,Resident,24,0,0,0,0,N/A
DB1301,Resident,23,0,0,0,0,N/A
DB1301,Resident,22,0,0,0,0,N/A
DB1301,Resident,21,0,0,0,0,N/A
DB1301,Resident,20,0,0,0,0,N/A
DB1301,Resident,19,0,0,0,0,N/A
DB1301,Resident,18,0,0,0,0,N/A
DB1301,Resident,17,0,0,0,0,N/A
DB1301,Resident,16,1,1,0,1,1 in 1.0
DB1301,Resident,15,2,0,0,0,N/A
DB1301,Resident,14,1,0,0,0,N/A
DB1301,Resident,13,2,0,0,0,N/A
DB1301,Resident,12,3,0,0,0,N/A
DB1301,Resident,11,2,0,0,0,N/A
DB1301,Resident,10,2,0,0,0,N/A
DB1301,Resident,9,1,0,0,0,N/A
DB1301,Resident,8,5,0,0,0,N/A
DB1301,Resident,7,4,0,0,0,N/A
DB1301,Resident,6,5,0,0,0,N/A
DB1301,Resident,5,3,0,0,0,N/A
DB1301,Resident,4,1,0,0,0,N/A
DB1301,Resident,3,6,0,0,0,N/A
DB1301,Resident,2,8,0,1,1,1 in 8.0
DB1301,Resident,1,5,0,0,0,N/A
DB1301,Resident,0,7,0,0,0,N/A
DB1303,Nonresident,32,0,0,0,0,N/A
DB1303,Nonresident,31,0,0,0,0,N/A
DB1303,Nonresident,30,0,0,0,0,N/A
DB1303,Nonresident,29,0,0,0,0,N/A
DB1303,Nonresident,28,0,0,0,0,N/A
DB1303,Nonresident,27,0,0,0,0,N/A
DB1303,Nonresident,26,0,0,0,0,N/A
DB1303,Nonresident,25,0,0,0,0,N/A
DB1303,Nonresident,24,0,0,0,0,N/A
DB1303,Nonresident,23,0,0,0,0,N/A
DB1303,Nonresident,22,0,0,0,0,N/A
DB1303,Nonresident,21,0,0,0,0,N/A
DB1303,Nonresident,20,0,0,0,0,N/A
DB1303,Nonresident,19,0,0,0,0,N/A
DB1303,Nonresident,18,0,0,0,0,N/A
DB1303,Nonresident,17,0,0,0,0,N/A
DB1303,Nonresident,16,0,0,0,0,N/A
DB1303,Nonresident,15,0,0,0,0,N/A
DB1303,Nonresident,14,0,0,0,0,N/A
DB1303,Nonresident,13,0,0,0,0,N/A
DB1303,Nonresident,12,0,0,0,0,N/A
DB1303,Nonresident,11,0,0,0,0,N/A
DB1303,Nonresident,10,0,0,0,0,N/A
DB1303,Nonresident,9,0,0,0,0,N/A
