hunt_code,residency,species,hunt_name,weapon,hunt_type,access_type,join_key,source_family_presence,harvest_model_family,bonus_draw_model_family,antlerless_draw_model_family,success_hunters,success_harvest,success_percent,public_permits_2025,public_permits_2026,applicants_2025,projected_applicants_2026,max_point_permits_2026,random_permits_2026,guaranteed_at_2026,delta_gap,trend,engine_point_rows,modeled_min_points,modeled_max_points,has_master_record,has_permits,has_draw_history,has_projection,has_engine_model,has_ladder_rows,has_context_metrics,ladder_row_count,coverage_status,coverage_reason
DB1794,Nonresident,Deer,"Wasatch Mtns, East",Dedicated Hunter,General Season,Public,DB1794,performance,performance,,,748,244,32.6,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1795,Resident,Deer,"Wasatch Mtns, West",Dedicated Hunter,General Season,Public,DB1795,performance,performance,,,505,168,33.3,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1795,Nonresident,Deer,"Wasatch Mtns, West",Dedicated Hunter,General Season,Public,DB1795,performance,performance,,,505,168,33.3,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1798,Resident,Deer,Zion,Dedicated Hunter,General Season,Public,DB1798,performance,performance,,,337,158,46.9,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1798,Nonresident,Deer,Zion,Dedicated Hunter,General Season,Public,DB1798,performance,performance,,,337,158,46.9,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1799,Resident,Deer,Chalk Creek,Dedicated Hunter,General Season,Public,DB1799,performance,performance,,,46,13,28.3,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1799,Nonresident,Deer,Chalk Creek,Dedicated Hunter,General Season,Public,DB1799,performance,performance,,,46,13,28.3,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1800,Resident,Deer,East Canyon,Dedicated Hunter,General Season,Public,DB1800,performance,performance,,,103,35,34.0,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1800,Nonresident,Deer,East Canyon,Dedicated Hunter,General Season,Public,DB1800,performance,performance,,,103,35,34.0,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1801,Resident,Deer,Morgan-South Rich,Dedicated Hunter,General Season,Public,DB1801,performance,performance,,,22,3,13.6,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1801,Nonresident,Deer,Morgan-South Rich,Dedicated Hunter,General Season,Public,DB1801,performance,performance,,,22,3,13.6,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1802,Resident,Deer,"Beaver, East",Dedicated Hunter,General Season,Public,DB1802,performance,performance,,,232,76,32.8,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1802,Nonresident,Deer,"Beaver, East",Dedicated Hunter,General Season,Public,DB1802,performance,performance,,,232,76,32.8,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1803,Resident,Deer,"Beaver, West",Dedicated Hunter,General Season,Public,DB1803,performance,performance,,,54,15,27.8,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1803,Nonresident,Deer,"Beaver, West",Dedicated Hunter,General Season,Public,DB1803,performance,performance,,,54,15,27.8,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1804,Resident,Deer,Cedar/Stansbury,Dedicated Hunter,General Season,Public,DB1804,performance,performance,,,127,39,30.7,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1804,Nonresident,Deer,Cedar/Stansbury,Dedicated Hunter,General Season,Public,DB1804,performance,performance,,,127,39,30.7,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1805,Resident,Deer,Oquirrh/Tintic,Dedicated Hunter,General Season,Public,DB1805,performance,performance,,,258,96,37.2,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1805,Nonresident,Deer,Oquirrh/Tintic,Dedicated Hunter,General Season,Public,DB1805,performance,performance,,,258,96,37.2,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1806,Resident,Deer,"West Desert, Swasey",Dedicated Hunter,General Season,Public,DB1806,performance,performance,,,34,7,20.6,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DB1806,Nonresident,Deer,"West Desert, Swasey",Dedicated Hunter,General Season,Public,DB1806,performance,performance,,,34,7,20.6,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS1000,Resident,Desert Bighorn Sheep,Desert Bighorn Sheep - Statewide Permit,Any Legal Weapon,Sportsman,Public,DS1000,performance,performance,,,2,2,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS1000,Nonresident,Desert Bighorn Sheep,Desert Bighorn Sheep - Statewide Permit,Any Legal Weapon,Sportsman,Public,DS1000,performance,performance,,,2,2,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS1002,Resident,Desert Bighorn Sheep,"Kaiparowits, East",Any Legal Weapon,Conservation,Public,DS1002,performance,performance,,,1,1,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS1002,Nonresident,Desert Bighorn Sheep,"Kaiparowits, East",Any Legal Weapon,Conservation,Public,DS1002,performance,performance,,,1,1,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS1003,Resident,Desert Bighorn Sheep,"Kaiparowits, Escalante",Any Legal Weapon,Conservation,Public,DS1003,performance,performance,,,1,1,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS1003,Nonresident,Desert Bighorn Sheep,"Kaiparowits, Escalante",Any Legal Weapon,Conservation,Public,DS1003,performance,performance,,,1,1,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS1004,Resident,Desert Bighorn Sheep,"San Rafael, Dirty Devil",Any Legal Weapon,Conservation,Public,DS1004,performance,performance,,,1,1,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS1004,Nonresident,Desert Bighorn Sheep,"San Rafael, Dirty Devil",Any Legal Weapon,Conservation,Public,DS1004,performance,performance,,,1,1,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS1006,Resident,Desert Bighorn Sheep,"Kaiparowits, West",Any Legal Weapon,Conservation,Public,DS1006,performance,performance,,,1,1,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS1006,Nonresident,Desert Bighorn Sheep,"Kaiparowits, West",Any Legal Weapon,Conservation,Public,DS1006,performance,performance,,,1,1,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS1007,Resident,Desert Bighorn Sheep,"San Rafael, South",Any Legal Weapon,Conservation,Public,DS1007,performance,performance,,,1,1,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS1007,Nonresident,Desert Bighorn Sheep,"San Rafael, South",Any Legal Weapon,Conservation,Public,DS1007,performance,performance,,,1,1,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS6600,Resident,Desert Bighorn Sheep,Henry Mtns,Any Legal Weapon,OIAL,Public,DS6600,performance,performance,,,3,2,66.7,3,3,392,389,1,2,26,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6600,Nonresident,Desert Bighorn Sheep,Henry Mtns,Any Legal Weapon,OIAL,Public,DS6600,performance,performance,,,3,2,66.7,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6601,Resident,Desert Bighorn Sheep,"Kaiparowits, East",Any Legal Weapon,OIAL,Public,DS6601,performance,performance,,,13,13,100.0,9,10,1130,1121,5,5,29,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6601,Nonresident,Desert Bighorn Sheep,"Kaiparowits, East",Any Legal Weapon,OIAL,Public,DS6601,performance,performance,,,13,13,100.0,2,3,4459,4535,1,2,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6603,Resident,Desert Bighorn Sheep,"Kaiparowits, West",Any Legal Weapon,OIAL,Public,DS6603,performance,performance,,,5,5,100.0,4,3,647,643,1,2,29,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6603,Nonresident,Desert Bighorn Sheep,"Kaiparowits, West",Any Legal Weapon,OIAL,Public,DS6603,performance,performance,,,5,5,100.0,1,1,2617,2634,0,1,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6604,Resident,Desert Bighorn Sheep,"La Sal, Potash/South Cisco",Any Legal Weapon,OIAL,Public,DS6604,performance,performance,,,7,7,100.0,6,8,424,418,4,4,26,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6604,Nonresident,Desert Bighorn Sheep,"La Sal, Potash/South Cisco",Any Legal Weapon,OIAL,Public,DS6604,performance,performance,,,7,7,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6605,Resident,Desert Bighorn Sheep,Pine Valley,Any Legal Weapon,OIAL,Public,DS6605,performance,performance,,,1,1,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS6605,Nonresident,Desert Bighorn Sheep,Pine Valley,Any Legal Weapon,OIAL,Public,DS6605,performance,performance,,,1,1,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
DS6606,Resident,Desert Bighorn Sheep,"San Juan, Lockhart",Any Legal Weapon,OIAL,Public,DS6606,performance,performance,,,2,1,50.0,2,2,118,116,1,1,26,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6606,Nonresident,Desert Bighorn Sheep,"San Juan, Lockhart",Any Legal Weapon,OIAL,Public,DS6606,performance,performance,,,2,1,50.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6607,Resident,Desert Bighorn Sheep,"San Juan, South",Any Legal Weapon,OIAL,Public,DS6607,performance,performance,,,2,2,100.0,2,2,177,175,1,1,26,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6607,Nonresident,Desert Bighorn Sheep,"San Juan, South",Any Legal Weapon,OIAL,Public,DS6607,performance,performance,,,2,2,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6608,Resident,Desert Bighorn Sheep,"San Rafael, Dirty Devil",Any Legal Weapon,OIAL,Public,DS6608,performance,performance,,,7,6,85.7,5,3,490,485,1,2,27,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6608,Nonresident,Desert Bighorn Sheep,"San Rafael, Dirty Devil",Any Legal Weapon,OIAL,Public,DS6608,performance,performance,,,7,6,85.7,2,1,2060,2089,0,1,0,-33,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6609,Resident,Desert Bighorn Sheep,"San Rafael, North",Any Legal Weapon,OIAL,Public,DS6609,performance,performance,,,8,8,100.0,7,8,729,722,4,4,27,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6609,Nonresident,Desert Bighorn Sheep,"San Rafael, North",Any Legal Weapon,OIAL,Public,DS6609,performance,performance,,,8,8,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6610,Resident,Desert Bighorn Sheep,"San Rafael, South",Any Legal Weapon,OIAL,Public,DS6610,performance,performance,,,12,11,91.7,10,10,789,779,5,5,27,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6610,Nonresident,Desert Bighorn Sheep,"San Rafael, South",Any Legal Weapon,OIAL,Public,DS6610,performance,performance,,,12,11,91.7,2,2,1942,2001,1,1,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6611,Resident,Desert Bighorn Sheep,Zion,Any Legal Weapon,OIAL,Public,DS6611,performance,performance,,,3,3,100.0,3,3,1368,1365,1,2,27,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6611,Nonresident,Desert Bighorn Sheep,Zion,Any Legal Weapon,OIAL,Public,DS6611,performance,performance,,,3,3,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6620,Resident,Desert Bighorn Sheep,"Pine Valley, Virgin River",Any Legal Weapon,OIAL,Public,DS6620,performance,performance,,,3,2,66.7,3,3,650,647,1,2,29,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6620,Nonresident,Desert Bighorn Sheep,"Pine Valley, Virgin River",Any Legal Weapon,OIAL,Public,DS6620,performance,performance,,,3,2,66.7,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6621,Resident,Desert Bighorn Sheep,"Pine Valley, Beaver Dam",Any Legal Weapon,OIAL,Public,DS6621,performance,performance,,,5,3,60.0,5,2,746,741,1,1,29,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6621,Nonresident,Desert Bighorn Sheep,"Pine Valley, Beaver Dam",Any Legal Weapon,OIAL,Public,DS6621,performance,performance,,,5,3,60.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6622,Resident,Desert Bighorn Sheep,"San Juan, North",Any Legal Weapon,OIAL,Public,DS6622,performance,performance,,,3,1,33.3,3,3,120,117,1,2,25,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6622,Nonresident,Desert Bighorn Sheep,"San Juan, North",Any Legal Weapon,OIAL,Public,DS6622,performance,performance,,,3,1,33.3,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6623,Resident,Desert Bighorn Sheep,"San Juan, San Juan River",Any Legal Weapon,OIAL,Public,DS6623,performance,performance,,,2,2,100.0,2,2,137,135,1,1,22,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6623,Nonresident,Desert Bighorn Sheep,"San Juan, San Juan River",Any Legal Weapon,OIAL,Public,DS6623,performance,performance,,,2,2,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6624,Resident,Desert Bighorn Sheep,"San Rafael, Dirty Devil",Archery,OIAL,Public,DS6624,performance,performance,,,3,2,66.7,2,2,224,222,1,1,24,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6624,Nonresident,Desert Bighorn Sheep,"San Rafael, Dirty Devil",Archery,OIAL,Public,DS6624,performance,performance,,,3,2,66.7,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6625,Resident,Desert Bighorn Sheep,Mineral Mtns,Any Legal Weapon,OIAL,Public,DS6625,performance,performance,,,3,3,100.0,3,4,376,373,2,2,28,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6625,Nonresident,Desert Bighorn Sheep,Mineral Mtns,Any Legal Weapon,OIAL,Public,DS6625,performance,performance,,,3,3,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6626,Resident,Desert Bighorn Sheep,"Escalante, East",Any Legal Weapon,OIAL,Public,DS6626,performance,performance,,,7,5,71.4,5,5,317,312,2,3,26,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6626,Nonresident,Desert Bighorn Sheep,"Escalante, East",Any Legal Weapon,OIAL,Public,DS6626,performance,performance,,,7,5,71.4,2,2,1274,1285,1,1,32,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6627,Resident,Desert Bighorn Sheep,"Escalante, West",Any Legal Weapon,OIAL,Public,DS6627,performance,performance,,,3,3,100.0,3,3,149,146,1,2,24,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DS6627,Nonresident,Desert Bighorn Sheep,"Escalante, West",Any Legal Weapon,OIAL,Public,DS6627,performance,performance,,,3,3,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
EA1010,Resident,Elk,"Cache, Rich",Any Legal Weapon,Antlerless,Public,EA1010,performance|preference_threshold,performance,,preference_threshold,15,2,13.3,15,31,61,61,31,0,2,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1010,Nonresident,Elk,"Cache, Rich",Any Legal Weapon,Antlerless,Public,EA1010,performance|preference_threshold,performance,,preference_threshold,15,2,13.3,2,4,2,2,4,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1011,Resident,Elk,"Cache, Richards Hollow",Any Legal Weapon,Antlerless,Public,EA1011,performance|preference_threshold,performance,,preference_threshold,6,1,16.7,8,9,121,121,9,0,4,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1011,Nonresident,Elk,"Cache, Richards Hollow",Any Legal Weapon,Antlerless,Public,EA1011,performance|preference_threshold,performance,,preference_threshold,6,1,16.7,1,1,4,4,1,0,2,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1012,Resident,Elk,"Cache, Richmond Hyde Park",Any Legal Weapon,Antlerless,Public,EA1012,performance|preference_threshold,performance,,preference_threshold,3,2,66.7,4,4,36,36,4,0,4,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1012,Nonresident,Elk,"Cache, Richmond Hyde Park",Any Legal Weapon,Antlerless,Public,EA1012,performance|preference_threshold,performance,,preference_threshold,3,2,66.7,1,1,2,2,1,0,1,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1013,Resident,Elk,"Manti, Central",Any Legal Weapon,Antlerless,Public,EA1013,performance|preference_threshold,performance,,preference_threshold,65,32,49.2,51,63,783,783,63,0,7,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1013,Nonresident,Elk,"Manti, Central",Any Legal Weapon,Antlerless,Public,EA1013,performance|preference_threshold,performance,,preference_threshold,65,32,49.2,6,7,34,34,7,0,2,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1015,Resident,Elk,"Manti, Ferron Canyon",Any Legal Weapon,Antlerless,Public,EA1015,performance|preference_threshold,performance,,preference_threshold,68,31,45.6,51,63,257,257,63,0,5,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1015,Nonresident,Elk,"Manti, Ferron Canyon",Any Legal Weapon,Antlerless,Public,EA1015,performance|preference_threshold,performance,,preference_threshold,68,31,45.6,5,7,8,8,7,0,2,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1017,Resident,Elk,"Manti, Gordon Creek-Price Canyon",Any Legal Weapon,Antlerless,Public,EA1017,performance|preference_threshold,performance,,preference_threshold,84,28,33.3,72,90,287,287,90,0,4,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1017,Nonresident,Elk,"Manti, Gordon Creek-Price Canyon",Any Legal Weapon,Antlerless,Public,EA1017,performance|preference_threshold,performance,,preference_threshold,84,28,33.3,8,10,19,19,10,0,2,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1018,Resident,Elk,"Manti, Horn Mtn",Any Legal Weapon,Antlerless,Public,EA1018,performance|preference_threshold,performance,,preference_threshold,53,37,69.8,44,54,187,187,54,0,4,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1018,Nonresident,Elk,"Manti, Horn Mtn",Any Legal Weapon,Antlerless,Public,EA1018,performance|preference_threshold,performance,,preference_threshold,53,37,69.8,5,6,26,26,6,0,2,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1020,Resident,Elk,"Manti, Mohrland-Stump Flat",Any Legal Weapon,Antlerless,Public,EA1020,performance|preference_threshold,performance,,preference_threshold,113,42,37.2,87,108,280,280,108,0,2,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1020,Nonresident,Elk,"Manti, Mohrland-Stump Flat",Any Legal Weapon,Antlerless,Public,EA1020,performance|preference_threshold,performance,,preference_threshold,113,42,37.2,10,12,41,41,12,0,3,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1021,Resident,Elk,Nebo,Any Legal Weapon,Antlerless,Public,EA1021,performance|preference_threshold,performance,,preference_threshold,209,93,44.5,166,207,458,458,207,0,2,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1021,Nonresident,Elk,Nebo,Any Legal Weapon,Antlerless,Public,EA1021,performance|preference_threshold,performance,,preference_threshold,209,93,44.5,16,23,17,17,23,0,0,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1022,Resident,Elk,"Manti, North",Any Legal Weapon,Antlerless,Public,EA1022,performance|preference_threshold,performance,,preference_threshold,269,94,34.9,216,270,981,981,270,0,3,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1022,Nonresident,Elk,"Manti, North",Any Legal Weapon,Antlerless,Public,EA1022,performance|preference_threshold,performance,,preference_threshold,269,94,34.9,24,30,46,46,30,0,1,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1023,Resident,Elk,"Manti, South",Any Legal Weapon,Antlerless,Public,EA1023,performance|preference_threshold,performance,,preference_threshold,93,33,35.5,72,90,394,394,90,0,4,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1023,Nonresident,Elk,"Manti, South",Any Legal Weapon,Antlerless,Public,EA1023,performance|preference_threshold,performance,,preference_threshold,93,33,35.5,8,10,27,27,10,0,3,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
