hunt_code,residency,points,odds_2025_actual,odds_2026_projected,max_pool_projection_2026,random_draw_projection_2026,guaranteed_marker,user_point_marker
EB3049,Resident,15,N/A,1.130,0.000,1.130,FALSE,FALSE
EB3049,Resident,14,N/A,1.305,0.000,1.305,FALSE,FALSE
EB3049,Resident,13,N/A,1.060,0.000,1.060,FALSE,FALSE
EB3049,Resident,12,1 in 12.0,1.100,0.000,1.100,FALSE,FALSE
EB3049,Resident,11,N/A,0.875,0.000,0.875,FALSE,FALSE
EB3049,Resident,10,1 in 15.0,0.860,0.000,0.860,FALSE,FALSE
EB3049,Resident,9,N/A,0.805,0.000,0.805,FALSE,FALSE
EB3049,Resident,8,N/A,0.655,0.000,0.655,FALSE,FALSE
EB3049,Resident,7,1 in 28.0,0.635,0.000,0.635,FALSE,FALSE
EB3049,Resident,6,N/A,0.535,0.000,0.535,FALSE,FALSE
EB3049,Resident,5,N/A,0.545,0.000,0.545,FALSE,FALSE
EB3049,Resident,4,N/A,0.470,0.000,0.470,FALSE,FALSE
EB3049,Resident,3,N/A,0.390,0.000,0.390,FALSE,FALSE
EB3049,Resident,2,N/A,0.240,0.000,0.240,FALSE,FALSE
EB3049,Resident,1,N/A,0.145,0.000,0.145,FALSE,FALSE
EB3049,Resident,0,N/A,0.055,0.000,0.055,FALSE,FALSE
EB3050,Nonresident,32,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Nonresident,31,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Nonresident,30,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Nonresident,29,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Nonresident,28,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Nonresident,27,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Nonresident,26,N/A,50.625,100.000,,TRUE,FALSE
EB3050,Nonresident,25,N/A,1.050,0.000,,FALSE,FALSE
EB3050,Nonresident,24,N/A,1.045,0.000,1.045,FALSE,FALSE
EB3050,Nonresident,23,N/A,1.020,0.000,1.020,FALSE,FALSE
EB3050,Nonresident,22,N/A,0.900,0.000,0.900,FALSE,FALSE
EB3050,Nonresident,21,N/A,0.815,0.000,0.815,FALSE,FALSE
EB3050,Nonresident,20,N/A,0.895,0.000,0.895,FALSE,FALSE
EB3050,Nonresident,19,1 in 4.0,0.820,0.000,0.820,FALSE,FALSE
EB3050,Nonresident,18,N/A,0.915,0.000,0.915,FALSE,FALSE
EB3050,Nonresident,17,N/A,0.780,0.000,0.780,FALSE,FALSE
EB3050,Nonresident,16,N/A,0.780,0.000,0.780,FALSE,FALSE
EB3050,Nonresident,15,N/A,0.545,0.000,0.545,FALSE,FALSE
EB3050,Nonresident,14,N/A,0.730,0.000,0.730,FALSE,FALSE
EB3050,Nonresident,13,N/A,0.525,0.000,0.525,FALSE,FALSE
EB3050,Nonresident,12,N/A,0.490,0.000,0.490,FALSE,FALSE
EB3050,Nonresident,11,N/A,0.470,0.000,0.470,FALSE,FALSE
EB3050,Nonresident,10,N/A,0.505,0.000,0.505,FALSE,FALSE
EB3050,Nonresident,9,N/A,0.460,0.000,0.460,FALSE,FALSE
EB3050,Nonresident,8,N/A,0.465,0.000,0.465,FALSE,FALSE
EB3050,Nonresident,7,N/A,0.345,0.000,0.345,FALSE,FALSE
EB3050,Nonresident,6,N/A,0.275,0.000,0.275,FALSE,FALSE
EB3050,Nonresident,5,N/A,0.265,0.000,0.265,FALSE,FALSE
EB3050,Nonresident,4,N/A,0.265,0.000,0.265,FALSE,FALSE
EB3050,Nonresident,3,N/A,0.160,0.000,0.160,FALSE,FALSE
EB3050,Nonresident,2,N/A,0.110,0.000,0.110,FALSE,FALSE
EB3050,Nonresident,1,N/A,0.100,0.000,0.100,FALSE,FALSE
EB3050,Nonresident,0,N/A,0.050,0.000,0.050,FALSE,FALSE
EB3050,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Resident,27,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Resident,26,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Resident,25,N/A,100.000,100.000,,FALSE,FALSE
EB3050,Resident,24,1 in 1.0,100.000,100.000,,FALSE,FALSE
EB3050,Resident,23,1 in 1.0,100.000,100.000,,TRUE,FALSE
EB3050,Resident,22,N/A,17.632,12.500,,FALSE,FALSE
EB3050,Resident,21,N/A,5.050,0.000,5.050,FALSE,FALSE
EB3050,Resident,20,1 in 7.0,5.180,0.000,5.180,FALSE,FALSE
EB3050,Resident,19,N/A,4.895,0.000,4.895,FALSE,FALSE
EB3050,Resident,18,N/A,4.580,0.000,4.580,FALSE,FALSE
EB3050,Resident,17,N/A,4.365,0.000,4.365,FALSE,FALSE
EB3050,Resident,16,N/A,4.245,0.000,4.245,FALSE,FALSE
EB3050,Resident,15,1 in 6.0,3.960,0.000,3.960,FALSE,FALSE
EB3050,Resident,14,1 in 14.0,3.490,0.000,3.490,FALSE,FALSE
EB3050,Resident,13,1 in 7.0,3.455,0.000,3.455,FALSE,FALSE
EB3050,Resident,12,N/A,3.255,0.000,3.255,FALSE,FALSE
EB3050,Resident,11,N/A,2.910,0.000,2.910,FALSE,FALSE
EB3050,Resident,10,1 in 13.0,2.555,0.000,2.555,FALSE,FALSE
EB3050,Resident,9,N/A,2.330,0.000,2.330,FALSE,FALSE
EB3050,Resident,8,N/A,2.205,0.000,2.205,FALSE,FALSE
EB3050,Resident,7,N/A,1.950,0.000,1.950,FALSE,FALSE
EB3050,Resident,6,N/A,1.630,0.000,1.630,FALSE,FALSE
EB3050,Resident,5,N/A,1.520,0.000,1.520,FALSE,FALSE
EB3050,Resident,4,N/A,1.275,0.000,1.275,FALSE,FALSE
EB3050,Resident,3,N/A,1.075,0.000,1.075,FALSE,FALSE
EB3050,Resident,2,N/A,0.810,0.000,0.810,FALSE,FALSE
EB3050,Resident,1,1 in 28.0,0.495,0.000,0.495,FALSE,FALSE
EB3050,Resident,0,N/A,0.245,0.000,0.245,FALSE,FALSE
EB3053,Nonresident,32,N/A,2.700,0.000,2.700,FALSE,FALSE
EB3053,Nonresident,31,N/A,2.820,0.000,2.820,FALSE,FALSE
EB3053,Nonresident,30,N/A,2.495,0.000,2.495,FALSE,FALSE
EB3053,Nonresident,29,N/A,2.755,0.000,2.755,FALSE,FALSE
EB3053,Nonresident,28,N/A,2.450,0.000,2.450,FALSE,FALSE
EB3053,Nonresident,27,N/A,2.475,0.000,2.475,FALSE,FALSE
EB3053,Nonresident,26,N/A,2.200,0.000,2.200,FALSE,FALSE
EB3053,Nonresident,25,N/A,2.520,0.000,2.520,FALSE,FALSE
EB3053,Nonresident,24,N/A,2.150,0.000,2.150,FALSE,FALSE
EB3053,Nonresident,23,N/A,1.975,0.000,1.975,FALSE,FALSE
EB3053,Nonresident,22,N/A,1.975,0.000,1.975,FALSE,FALSE
EB3053,Nonresident,21,N/A,1.855,0.000,1.855,FALSE,FALSE
EB3053,Nonresident,20,1 in 4.0,1.935,0.000,1.935,FALSE,FALSE
EB3053,Nonresident,19,N/A,1.810,0.000,1.810,FALSE,FALSE
EB3053,Nonresident,18,N/A,1.675,0.000,1.675,FALSE,FALSE
EB3053,Nonresident,17,N/A,1.885,0.000,1.885,FALSE,FALSE
EB3053,Nonresident,16,N/A,1.585,0.000,1.585,FALSE,FALSE
EB3053,Nonresident,15,N/A,1.540,0.000,1.540,FALSE,FALSE
EB3053,Nonresident,14,N/A,1.305,0.000,1.305,FALSE,FALSE
EB3053,Nonresident,13,N/A,1.440,0.000,1.440,FALSE,FALSE
EB3053,Nonresident,12,N/A,1.105,0.000,1.105,FALSE,FALSE
EB3053,Nonresident,11,N/A,1.025,0.000,1.025,FALSE,FALSE
EB3053,Nonresident,10,N/A,0.960,0.000,0.960,FALSE,FALSE
EB3053,Nonresident,9,N/A,0.865,0.000,0.865,FALSE,FALSE
EB3053,Nonresident,8,N/A,0.720,0.000,0.720,FALSE,FALSE
EB3053,Nonresident,7,N/A,0.740,0.000,0.740,FALSE,FALSE
EB3053,Nonresident,6,N/A,0.635,0.000,0.635,FALSE,FALSE
EB3053,Nonresident,5,N/A,0.545,0.000,0.545,FALSE,FALSE
EB3053,Nonresident,4,N/A,0.430,0.000,0.430,FALSE,FALSE
EB3053,Nonresident,3,N/A,0.345,0.000,0.345,FALSE,FALSE
EB3053,Nonresident,2,N/A,0.330,0.000,0.330,FALSE,FALSE
EB3053,Nonresident,1,N/A,0.170,0.000,0.170,FALSE,FALSE
EB3053,Nonresident,0,N/A,0.090,0.000,0.090,FALSE,FALSE
EB3053,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
EB3053,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
EB3053,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
EB3053,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
EB3053,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
EB3053,Resident,27,N/A,100.000,100.000,,FALSE,FALSE
EB3053,Resident,26,N/A,100.000,100.000,,FALSE,FALSE
EB3053,Resident,25,N/A,100.000,100.000,,FALSE,FALSE
EB3053,Resident,24,N/A,100.000,100.000,,FALSE,FALSE
EB3053,Resident,23,N/A,100.000,100.000,,FALSE,FALSE
EB3053,Resident,22,N/A,100.000,100.000,,FALSE,FALSE
EB3053,Resident,21,1 in 1.0,100.000,100.000,,FALSE,FALSE
EB3053,Resident,20,N/A,100.000,100.000,,TRUE,FALSE
EB3053,Resident,19,1 in 1.0,47.556,44.444,,FALSE,FALSE
EB3053,Resident,18,1 in 9.0,5.210,0.000,5.210,FALSE,FALSE
EB3053,Resident,17,1 in 2.0,5.090,0.000,5.090,FALSE,FALSE
EB3053,Resident,16,1 in 7.0,4.865,0.000,4.865,FALSE,FALSE
EB3053,Resident,15,N/A,4.665,0.000,4.665,FALSE,FALSE
EB3053,Resident,14,1 in 6.0,4.155,0.000,4.155,FALSE,FALSE
EB3053,Resident,13,N/A,3.845,0.000,3.845,FALSE,FALSE
EB3053,Resident,12,N/A,3.795,0.000,3.795,FALSE,FALSE
EB3053,Resident,11,N/A,3.145,0.000,3.145,FALSE,FALSE
EB3053,Resident,10,N/A,2.940,0.000,2.940,FALSE,FALSE
EB3053,Resident,9,N/A,2.815,0.000,2.815,FALSE,FALSE
EB3053,Resident,8,N/A,2.610,0.000,2.610,FALSE,FALSE
EB3053,Resident,7,N/A,2.340,0.000,2.340,FALSE,FALSE
EB3053,Resident,6,1 in 20.0,1.955,0.000,1.955,FALSE,FALSE
EB3053,Resident,5,N/A,1.765,0.000,1.765,FALSE,FALSE
EB3053,Resident,4,N/A,1.485,0.000,1.485,FALSE,FALSE
EB3053,Resident,3,N/A,1.190,0.000,1.190,FALSE,FALSE
EB3053,Resident,2,N/A,0.860,0.000,0.860,FALSE,FALSE
EB3053,Resident,1,N/A,0.595,0.000,0.595,FALSE,FALSE
EB3053,Resident,0,N/A,0.250,0.000,0.250,FALSE,FALSE
EB3056,Nonresident,32,N/A,0.890,0.000,0.890,FALSE,FALSE
EB3056,Nonresident,31,N/A,0.745,0.000,0.745,FALSE,FALSE
EB3056,Nonresident,30,N/A,0.705,0.000,0.705,FALSE,FALSE
EB3056,Nonresident,29,N/A,0.825,0.000,0.825,FALSE,FALSE
EB3056,Nonresident,28,N/A,0.800,0.000,0.800,FALSE,FALSE
EB3056,Nonresident,27,N/A,0.635,0.000,0.635,FALSE,FALSE
EB3056,Nonresident,26,N/A,0.650,0.000,0.650,FALSE,FALSE
EB3056,Nonresident,25,N/A,0.720,0.000,0.720,FALSE,FALSE
EB3056,Nonresident,24,N/A,0.600,0.000,0.600,FALSE,FALSE
EB3056,Nonresident,23,N/A,0.620,0.000,0.620,FALSE,FALSE
EB3056,Nonresident,22,N/A,0.505,0.000,0.505,FALSE,FALSE
EB3056,Nonresident,21,N/A,0.440,0.000,0.440,FALSE,FALSE
EB3056,Nonresident,20,N/A,0.510,0.000,0.510,FALSE,FALSE
EB3056,Nonresident,19,N/A,0.565,0.000,0.565,FALSE,FALSE
EB3056,Nonresident,18,N/A,0.460,0.000,0.460,FALSE,FALSE
EB3056,Nonresident,17,N/A,0.470,0.000,0.470,FALSE,FALSE
EB3056,Nonresident,16,N/A,0.520,0.000,0.520,FALSE,FALSE
EB3056,Nonresident,15,N/A,0.470,0.000,0.470,FALSE,FALSE
EB3056,Nonresident,14,N/A,0.415,0.000,0.415,FALSE,FALSE
EB3056,Nonresident,13,N/A,0.365,0.000,0.365,FALSE,FALSE
EB3056,Nonresident,12,1 in 11.0,0.295,0.000,0.295,FALSE,FALSE
EB3056,Nonresident,11,N/A,0.260,0.000,0.260,FALSE,FALSE
EB3056,Nonresident,10,N/A,0.310,0.000,0.310,FALSE,FALSE
EB3056,Nonresident,9,N/A,0.340,0.000,0.340,FALSE,FALSE
EB3056,Nonresident,8,N/A,0.180,0.000,0.180,FALSE,FALSE
EB3056,Nonresident,7,N/A,0.165,0.000,0.165,FALSE,FALSE
EB3056,Nonresident,6,N/A,0.125,0.000,0.125,FALSE,FALSE
EB3056,Nonresident,5,N/A,0.155,0.000,0.155,FALSE,FALSE
EB3056,Nonresident,4,N/A,0.095,0.000,0.095,FALSE,FALSE
EB3056,Nonresident,3,N/A,0.115,0.000,0.115,FALSE,FALSE
EB3056,Nonresident,2,N/A,0.100,0.000,0.100,FALSE,FALSE
EB3056,Nonresident,1,N/A,0.045,0.000,0.045,FALSE,FALSE
EB3056,Nonresident,0,N/A,0.035,0.000,0.035,FALSE,FALSE
EB3056,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
EB3056,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
EB3056,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
EB3056,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
EB3056,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
EB3056,Resident,27,1 in 1.0,100.000,100.000,,TRUE,FALSE
EB3056,Resident,26,1 in 3.0,15.464,14.286,,FALSE,FALSE
EB3056,Resident,25,N/A,1.240,0.000,1.240,FALSE,FALSE
EB3056,Resident,24,N/A,1.275,0.000,1.275,FALSE,FALSE
EB3056,Resident,23,N/A,1.205,0.000,1.205,FALSE,FALSE
EB3056,Resident,22,1 in 11.0,1.185,0.000,1.185,FALSE,FALSE
EB3056,Resident,21,N/A,1.030,0.000,1.030,FALSE,FALSE
EB3056,Resident,20,N/A,0.955,0.000,0.955,FALSE,FALSE
EB3056,Resident,19,N/A,0.910,0.000,0.910,FALSE,FALSE
EB3056,Resident,18,N/A,0.955,0.000,0.955,FALSE,FALSE
EB3056,Resident,17,N/A,0.885,0.000,0.885,FALSE,FALSE
EB3056,Resident,16,N/A,0.875,0.000,0.875,FALSE,FALSE
EB3056,Resident,15,N/A,0.765,0.000,0.765,FALSE,FALSE
EB3056,Resident,14,N/A,0.775,0.000,0.775,FALSE,FALSE
EB3056,Resident,13,N/A,0.685,0.000,0.685,FALSE,FALSE
EB3056,Resident,12,N/A,0.595,0.000,0.595,FALSE,FALSE
EB3056,Resident,11,N/A,0.595,0.000,0.595,FALSE,FALSE
EB3056,Resident,10,N/A,0.590,0.000,0.590,FALSE,FALSE
EB3056,Resident,9,N/A,0.480,0.000,0.480,FALSE,FALSE
EB3056,Resident,8,N/A,0.400,0.000,0.400,FALSE,FALSE
EB3056,Resident,7,N/A,0.325,0.000,0.325,FALSE,FALSE
EB3056,Resident,6,1 in 57.0,0.400,0.000,0.400,FALSE,FALSE
EB3056,Resident,5,N/A,0.320,0.000,0.320,FALSE,FALSE
EB3056,Resident,4,N/A,0.270,0.000,0.270,FALSE,FALSE
EB3056,Resident,3,N/A,0.185,0.000,0.185,FALSE,FALSE
EB3056,Resident,2,N/A,0.170,0.000,0.170,FALSE,FALSE
EB3056,Resident,1,N/A,0.075,0.000,0.075,FALSE,FALSE
EB3056,Resident,0,N/A,0.050,0.000,0.050,FALSE,FALSE
EB3057,Nonresident,32,N/A,3.310,0.000,3.310,FALSE,FALSE
EB3057,Nonresident,31,N/A,3.175,0.000,3.175,FALSE,FALSE
EB3057,Nonresident,30,N/A,2.825,0.000,2.825,FALSE,FALSE
EB3057,Nonresident,29,N/A,2.960,0.000,2.960,FALSE,FALSE
EB3057,Nonresident,28,N/A,2.830,0.000,2.830,FALSE,FALSE
EB3057,Nonresident,27,N/A,2.825,0.000,2.825,FALSE,FALSE
EB3057,Nonresident,26,N/A,2.600,0.000,2.600,FALSE,FALSE
EB3057,Nonresident,25,N/A,2.385,0.000,2.385,FALSE,FALSE
EB3057,Nonresident,24,N/A,2.340,0.000,2.340,FALSE,FALSE
EB3057,Nonresident,23,N/A,2.475,0.000,2.475,FALSE,FALSE
EB3057,Nonresident,22,N/A,2.270,0.000,2.270,FALSE,FALSE
EB3057,Nonresident,21,N/A,2.145,0.000,2.145,FALSE,FALSE
EB3057,Nonresident,20,N/A,2.045,0.000,2.045,FALSE,FALSE
EB3057,Nonresident,19,N/A,1.980,0.000,1.980,FALSE,FALSE
EB3057,Nonresident,18,N/A,1.750,0.000,1.750,FALSE,FALSE
EB3057,Nonresident,17,N/A,1.860,0.000,1.860,FALSE,FALSE
EB3057,Nonresident,16,N/A,1.655,0.000,1.655,FALSE,FALSE
EB3057,Nonresident,15,N/A,1.670,0.000,1.670,FALSE,FALSE
EB3057,Nonresident,14,N/A,1.555,0.000,1.555,FALSE,FALSE
EB3057,Nonresident,13,N/A,1.365,0.000,1.365,FALSE,FALSE
EB3057,Nonresident,12,N/A,1.380,0.000,1.380,FALSE,FALSE
EB3057,Nonresident,11,N/A,1.140,0.000,1.140,FALSE,FALSE
EB3057,Nonresident,10,N/A,1.185,0.000,1.185,FALSE,FALSE
EB3057,Nonresident,9,N/A,1.020,0.000,1.020,FALSE,FALSE
EB3057,Nonresident,8,N/A,0.965,0.000,0.965,FALSE,FALSE
EB3057,Nonresident,7,N/A,0.785,0.000,0.785,FALSE,FALSE
EB3057,Nonresident,6,N/A,0.680,0.000,0.680,FALSE,FALSE
EB3057,Nonresident,5,N/A,0.590,0.000,0.590,FALSE,FALSE
EB3057,Nonresident,4,N/A,0.510,0.000,0.510,FALSE,FALSE
EB3057,Nonresident,3,N/A,0.380,0.000,0.380,FALSE,FALSE
EB3057,Nonresident,2,1 in 14.0,0.295,0.000,0.295,FALSE,FALSE
EB3057,Nonresident,1,N/A,0.190,0.000,0.190,FALSE,FALSE
EB3057,Nonresident,0,N/A,0.100,0.000,0.100,FALSE,FALSE
EB3057,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
EB3057,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
EB3057,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
EB3057,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
EB3057,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
EB3057,Resident,27,N/A,100.000,100.000,,FALSE,FALSE
EB3057,Resident,26,N/A,100.000,100.000,,FALSE,FALSE
EB3057,Resident,25,N/A,100.000,100.000,,FALSE,FALSE
EB3057,Resident,24,1 in 1.0,100.000,100.000,,FALSE,FALSE
EB3057,Resident,23,1 in 1.0,100.000,100.000,,FALSE,FALSE
EB3057,Resident,22,1 in 1.0,100.000,100.000,,TRUE,FALSE
EB3057,Resident,21,1 in 6.0,23.704,20.000,,FALSE,FALSE
EB3057,Resident,20,1 in 5.0,4.830,0.000,4.830,FALSE,FALSE
EB3057,Resident,19,N/A,4.550,0.000,4.550,FALSE,FALSE
EB3057,Resident,18,N/A,4.245,0.000,4.245,FALSE,FALSE
EB3057,Resident,17,N/A,4.050,0.000,4.050,FALSE,FALSE
EB3057,Resident,16,N/A,3.680,0.000,3.680,FALSE,FALSE
EB3057,Resident,15,N/A,3.520,0.000,3.520,FALSE,FALSE
EB3057,Resident,14,N/A,3.330,0.000,3.330,FALSE,FALSE
EB3057,Resident,13,N/A,3.400,0.000,3.400,FALSE,FALSE
EB3057,Resident,12,N/A,2.990,0.000,2.990,FALSE,FALSE
EB3057,Resident,11,N/A,2.810,0.000,2.810,FALSE,FALSE
EB3057,Resident,10,N/A,2.545,0.000,2.545,FALSE,FALSE
EB3057,Resident,9,N/A,2.290,0.000,2.290,FALSE,FALSE
EB3057,Resident,8,1 in 18.0,2.040,0.000,2.040,FALSE,FALSE
EB3057,Resident,7,N/A,1.800,0.000,1.800,FALSE,FALSE
EB3057,Resident,6,1 in 7.0,1.565,0.000,1.565,FALSE,FALSE
EB3057,Resident,5,N/A,1.500,0.000,1.500,FALSE,FALSE
EB3057,Resident,4,1 in 29.0,1.115,0.000,1.115,FALSE,FALSE
EB3057,Resident,3,1 in 31.0,0.880,0.000,0.880,FALSE,FALSE
EB3057,Resident,2,N/A,0.645,0.000,0.645,FALSE,FALSE
EB3057,Resident,1,N/A,0.475,0.000,0.475,FALSE,FALSE
EB3057,Resident,0,N/A,0.255,0.000,0.255,FALSE,FALSE
EB3063,Nonresident,32,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Nonresident,31,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Nonresident,30,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Nonresident,29,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Nonresident,28,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Nonresident,27,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Nonresident,26,N/A,100.000,100.000,,TRUE,FALSE
EB3063,Nonresident,25,1 in 1.0,26.226,25.000,,FALSE,FALSE
EB3063,Nonresident,24,N/A,1.475,0.000,1.475,FALSE,FALSE
EB3063,Nonresident,23,N/A,1.415,0.000,1.415,FALSE,FALSE
EB3063,Nonresident,22,N/A,1.535,0.000,1.535,FALSE,FALSE
EB3063,Nonresident,21,N/A,1.340,0.000,1.340,FALSE,FALSE
EB3063,Nonresident,20,N/A,1.195,0.000,1.195,FALSE,FALSE
EB3063,Nonresident,19,N/A,1.290,0.000,1.290,FALSE,FALSE
EB3063,Nonresident,18,N/A,1.160,0.000,1.160,FALSE,FALSE
EB3063,Nonresident,17,N/A,1.015,0.000,1.015,FALSE,FALSE
EB3063,Nonresident,16,N/A,1.015,0.000,1.015,FALSE,FALSE
EB3063,Nonresident,15,N/A,0.980,0.000,0.980,FALSE,FALSE
EB3063,Nonresident,14,N/A,0.905,0.000,0.905,FALSE,FALSE
EB3063,Nonresident,13,N/A,0.895,0.000,0.895,FALSE,FALSE
EB3063,Nonresident,12,N/A,0.840,0.000,0.840,FALSE,FALSE
EB3063,Nonresident,11,N/A,0.720,0.000,0.720,FALSE,FALSE
EB3063,Nonresident,10,N/A,0.790,0.000,0.790,FALSE,FALSE
EB3063,Nonresident,9,N/A,0.635,0.000,0.635,FALSE,FALSE
EB3063,Nonresident,8,N/A,0.450,0.000,0.450,FALSE,FALSE
EB3063,Nonresident,7,N/A,0.500,0.000,0.500,FALSE,FALSE
EB3063,Nonresident,6,N/A,0.540,0.000,0.540,FALSE,FALSE
EB3063,Nonresident,5,N/A,0.340,0.000,0.340,FALSE,FALSE
EB3063,Nonresident,4,1 in 23.0,0.285,0.000,0.285,FALSE,FALSE
EB3063,Nonresident,3,N/A,0.255,0.000,0.255,FALSE,FALSE
EB3063,Nonresident,2,N/A,0.260,0.000,0.260,FALSE,FALSE
EB3063,Nonresident,1,N/A,0.125,0.000,0.125,FALSE,FALSE
EB3063,Nonresident,0,N/A,0.060,0.000,0.060,FALSE,FALSE
EB3063,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Resident,27,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Resident,26,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Resident,25,1 in 1.0,100.000,100.000,,FALSE,FALSE
EB3063,Resident,24,1 in 1.0,100.000,100.000,,FALSE,FALSE
EB3063,Resident,23,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Resident,22,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Resident,21,N/A,100.000,100.000,,FALSE,FALSE
EB3063,Resident,20,1 in 1.0,100.000,100.000,,FALSE,FALSE
EB3063,Resident,19,1 in 1.0,100.000,100.000,,TRUE,FALSE
EB3063,Resident,18,1 in 1.5,66.904,65.000,,FALSE,FALSE
EB3063,Resident,17,N/A,4.695,0.000,4.695,FALSE,FALSE
EB3063,Resident,16,N/A,4.935,0.000,4.935,FALSE,FALSE
EB3063,Resident,15,1 in 6.5,4.545,0.000,4.545,FALSE,FALSE
EB3063,Resident,14,1 in 4.0,4.180,0.000,4.180,FALSE,FALSE
EB3063,Resident,13,1 in 19.0,3.995,0.000,3.995,FALSE,FALSE
EB3063,Resident,12,1 in 12.5,3.765,0.000,3.765,FALSE,FALSE
EB3063,Resident,11,N/A,3.220,0.000,3.220,FALSE,FALSE
EB3063,Resident,10,N/A,3.150,0.000,3.150,FALSE,FALSE
EB3063,Resident,9,1 in 36.0,2.680,0.000,2.680,FALSE,FALSE
EB3063,Resident,8,1 in 14.0,2.465,0.000,2.465,FALSE,FALSE
EB3063,Resident,7,1 in 30.5,2.245,0.000,2.245,FALSE,FALSE
EB3063,Resident,6,1 in 66.0,1.785,0.000,1.785,FALSE,FALSE
EB3063,Resident,5,1 in 70.0,1.820,0.000,1.820,FALSE,FALSE
EB3063,Resident,4,N/A,1.555,0.000,1.555,FALSE,FALSE
EB3063,Resident,3,1 in 95.0,1.235,0.000,1.235,FALSE,FALSE
EB3063,Resident,2,N/A,1.010,0.000,1.010,FALSE,FALSE
EB3063,Resident,1,1 in 139.0,0.635,0.000,0.635,FALSE,FALSE
EB3063,Resident,0,1 in 147.0,0.220,0.000,0.220,FALSE,FALSE
EB3064,Nonresident,32,N/A,100.000,100.000,,FALSE,FALSE
EB3064,Nonresident,31,N/A,100.000,100.000,,FALSE,FALSE
EB3064,Nonresident,30,N/A,100.000,100.000,,FALSE,FALSE
EB3064,Nonresident,29,N/A,100.000,100.000,,FALSE,FALSE
EB3064,Nonresident,28,N/A,100.000,100.000,,FALSE,FALSE
EB3064,Nonresident,27,N/A,100.000,100.000,,FALSE,FALSE
EB3064,Nonresident,26,N/A,100.000,100.000,,FALSE,FALSE
EB3064,Nonresident,25,N/A,100.000,100.000,,FALSE,FALSE
EB3064,Nonresident,24,N/A,100.000,100.000,,FALSE,FALSE
EB3064,Nonresident,23,N/A,100.000,100.000,,FALSE,FALSE
EB3064,Nonresident,22,1 in 1.0,100.000,100.000,,FALSE,FALSE
EB3064,Nonresident,21,1 in 1.0,100.000,100.000,,FALSE,FALSE
EB3064,Nonresident,20,N/A,100.000,100.000,,FALSE,FALSE
EB3064,Nonresident,19,1 in 1.0,69.208,100.000,,TRUE,FALSE
EB3064,Nonresident,18,N/A,6.990,0.000,,FALSE,FALSE
EB3064,Nonresident,17,N/A,7.130,0.000,7.130,FALSE,FALSE
EB3064,Nonresident,16,N/A,6.885,0.000,6.885,FALSE,FALSE
EB3064,Nonresident,15,N/A,6.395,0.000,6.395,FALSE,FALSE
EB3064,Nonresident,14,1 in 6.0,6.135,0.000,6.135,FALSE,FALSE
EB3064,Nonresident,13,N/A,5.470,0.000,5.470,FALSE,FALSE
EB3064,Nonresident,12,N/A,5.680,0.000,5.680,FALSE,FALSE
