hunt_code,species,hunt_name,hunt_type,weapon,sex_type,access_type,has_harvest,has_bonus_draw,has_antlerless_draw,bonus_draw_hunt_code,bonus_draw_row_count,bonus_draw_resident_min_point,bonus_draw_resident_max_point,bonus_draw_nonresident_min_point,bonus_draw_nonresident_max_point,antlerless_draw_hunt_code,antlerless_draw_row_count,antlerless_resident_min_point,antlerless_resident_max_point,antlerless_nonresident_min_point,antlerless_nonresident_max_point,draw_family,draw_presence_flag,score_family,private_or_cwmu_flag,public_rank_eligible,harvest_success_score,harvest_pressure_score,harvest_efficiency_score,draw_difficulty_flag,resident_point_signal,nonresident_point_signal,scoring_notes
EA1284,Elk,Panguitch Lake,Antlerless,Muzzleloader,Female Only,Public,True,False,True,,,,,,,EA1284,40,0,19,0,19,preference_draw,yes,public_preference,no,yes,14.8,0.7714,0.1481,low,2,0,Public hunt with preference-draw source; success=14.8; pressure=hunters/permits=0.7714; efficiency=harvest/hunters=0.1481; preference resident signal=2 nonresident signal=0; score_family=public_preference
EA1285,Elk,Panguitch Lake,Antlerless,Any Legal Weapon,Female Only,Public,True,False,True,,,,,,,EA1285,40,0,19,0,19,preference_draw,yes,public_preference,no,yes,61.3,0.9688,0.6129,moderate,5,5,Public hunt with preference-draw source; success=61.3; pressure=hunters/permits=0.9688; efficiency=harvest/hunters=0.6129; preference resident signal=5 nonresident signal=5; score_family=public_preference
EA1286,Elk,Monroe,Antlerless,Any Legal Weapon,Female Only,Public,True,False,True,,,,,,,EA1286,40,0,19,0,19,preference_draw,yes,public_preference,no,yes,60.0,0.9375,0.6,moderate,5,4,Public hunt with preference-draw source; success=60.0; pressure=hunters/permits=0.9375; efficiency=harvest/hunters=0.6; preference resident signal=5 nonresident signal=4; score_family=public_preference
EA2000,Elk,Antlerless Elk Control,Antlerless Elk Control,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_special_program,no,no,6.7,0.8026,0.0669,,,,Special-program hunt excluded from public ranking; success=6.7; pressure=hunters/permits=0.8026; efficiency=harvest/hunters=0.0669; no draw-source signal; score_family=excluded_special_program
EA2002,Elk,Morgan-South Rich,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,24.8,0.772,0.2483,,,,Private-lands-only hunt excluded from public ranking; success=24.8; pressure=hunters/permits=0.772; efficiency=harvest/hunters=0.2483; no draw-source signal; score_family=excluded_private
EA2003,Elk,East Canyon,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,39.0,0.8594,0.3903,,,,Private-lands-only hunt excluded from public ranking; success=39.0; pressure=hunters/permits=0.8594; efficiency=harvest/hunters=0.3903; no draw-source signal; score_family=excluded_private
EA2004,Elk,Chalk Creek,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,35.4,0.7814,0.3536,,,,Private-lands-only hunt excluded from public ranking; success=35.4; pressure=hunters/permits=0.7814; efficiency=harvest/hunters=0.3536; no draw-source signal; score_family=excluded_private
EA2005,Elk,"North Slope, West Daggett",Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,53.5,0.6418,0.5349,,,,Private-lands-only hunt excluded from public ranking; success=53.5; pressure=hunters/permits=0.6418; efficiency=harvest/hunters=0.5349; no draw-source signal; score_family=excluded_private
EA2006,Elk,Yellowstone,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,46.7,0.8343,0.4673,,,,Private-lands-only hunt excluded from public ranking; success=46.7; pressure=hunters/permits=0.8343; efficiency=harvest/hunters=0.4673; no draw-source signal; score_family=excluded_private
EA2008,Elk,"Nine Mile, Anthro-Myton Bench",Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,55.6,0.878,0.5556,,,,Private-lands-only hunt excluded from public ranking; success=55.6; pressure=hunters/permits=0.878; efficiency=harvest/hunters=0.5556; no draw-source signal; score_family=excluded_private
EA2009,Elk,La Sal Mtns,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,27.8,0.7714,0.2778,,,,Private-lands-only hunt excluded from public ranking; success=27.8; pressure=hunters/permits=0.7714; efficiency=harvest/hunters=0.2778; no draw-source signal; score_family=excluded_private
EA2010,Elk,San Juan,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,26.2,0.84,0.2619,,,,Private-lands-only hunt excluded from public ranking; success=26.2; pressure=hunters/permits=0.84; efficiency=harvest/hunters=0.2619; no draw-source signal; score_family=excluded_private
EA2011,Elk,Manti,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,41.6,0.7752,0.4156,,,,Private-lands-only hunt excluded from public ranking; success=41.6; pressure=hunters/permits=0.7752; efficiency=harvest/hunters=0.4156; no draw-source signal; score_family=excluded_private
EA2012,Elk,"Wasatch Mtns, West",Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,53.1,0.8512,0.5315,,,,Private-lands-only hunt excluded from public ranking; success=53.1; pressure=hunters/permits=0.8512; efficiency=harvest/hunters=0.5315; no draw-source signal; score_family=excluded_private
EA2013,Elk,"Wasatch Mtns, Currant Creek",Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,37.8,0.75,0.3784,,,,Private-lands-only hunt excluded from public ranking; success=37.8; pressure=hunters/permits=0.75; efficiency=harvest/hunters=0.3784; no draw-source signal; score_family=excluded_private
EA2014,Elk,"Wasatch Mtns, Avintaquin - White River",Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,40.9,0.8148,0.4091,,,,Private-lands-only hunt excluded from public ranking; success=40.9; pressure=hunters/permits=0.8148; efficiency=harvest/hunters=0.4091; no draw-source signal; score_family=excluded_private
EA2015,Elk,Paunsaugunt,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,25.0,0.6882,0.25,,,,Private-lands-only hunt excluded from public ranking; success=25.0; pressure=hunters/permits=0.6882; efficiency=harvest/hunters=0.25; no draw-source signal; score_family=excluded_private
EA2016,Elk,Nebo,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,36.7,0.7527,0.3671,,,,Private-lands-only hunt excluded from public ranking; success=36.7; pressure=hunters/permits=0.7527; efficiency=harvest/hunters=0.3671; no draw-source signal; score_family=excluded_private
EA2017,Elk,Mt Dutton,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,60.0,0.7692,0.6,,,,Private-lands-only hunt excluded from public ranking; success=60.0; pressure=hunters/permits=0.7692; efficiency=harvest/hunters=0.6; no draw-source signal; score_family=excluded_private
EA2018,Elk,Panguitch Lake,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,48.1,0.75,0.4815,,,,Private-lands-only hunt excluded from public ranking; success=48.1; pressure=hunters/permits=0.75; efficiency=harvest/hunters=0.4815; no draw-source signal; score_family=excluded_private
EA2019,Elk,"West Desert, Tintic Valley",Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,30.0,0.8475,0.3,,,,Private-lands-only hunt excluded from public ranking; success=30.0; pressure=hunters/permits=0.8475; efficiency=harvest/hunters=0.3; no draw-source signal; score_family=excluded_private
EA2020,Elk,Zion,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,27.3,0.7704,0.2735,,,,Private-lands-only hunt excluded from public ranking; success=27.3; pressure=hunters/permits=0.7704; efficiency=harvest/hunters=0.2735; no draw-source signal; score_family=excluded_private
EA2021,Elk,"Beaver, East",Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,21.4,0.5,0.2143,,,,Private-lands-only hunt excluded from public ranking; success=21.4; pressure=hunters/permits=0.5; efficiency=harvest/hunters=0.2143; no draw-source signal; score_family=excluded_private
EA2026,Elk,"Box Elder, Hansel Mtn",Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,38.9,0.7423,0.3889,,,,Private-lands-only hunt excluded from public ranking; success=38.9; pressure=hunters/permits=0.7423; efficiency=harvest/hunters=0.3889; no draw-source signal; score_family=excluded_private
EA2027,Elk,Cache,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,26.2,0.8036,0.2622,,,,Private-lands-only hunt excluded from public ranking; success=26.2; pressure=hunters/permits=0.8036; efficiency=harvest/hunters=0.2622; no draw-source signal; score_family=excluded_private
EA2028,Elk,Vernal/Bonanza,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,42.4,0.8049,0.4242,,,,Private-lands-only hunt excluded from public ranking; success=42.4; pressure=hunters/permits=0.8049; efficiency=harvest/hunters=0.4242; no draw-source signal; score_family=excluded_private
EA2029,Elk,"Nine Mile, Range Creek",Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,34.7,0.8523,0.3467,,,,Private-lands-only hunt excluded from public ranking; success=34.7; pressure=hunters/permits=0.8523; efficiency=harvest/hunters=0.3467; no draw-source signal; score_family=excluded_private
EA2030,Elk,Diamond Mtn,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,53.7,0.8838,0.5371,,,,Private-lands-only hunt excluded from public ranking; success=53.7; pressure=hunters/permits=0.8838; efficiency=harvest/hunters=0.5371; no draw-source signal; score_family=excluded_private
EA2033,Elk,Kamas,Antlerless,Any Legal Weapon,Female Only,Public,True,False,True,,,,,,,EA2033,40,0,19,0,19,preference_draw,yes,public_preference,no,yes,2.1,0.6575,0.0208,low,0,0,Public hunt with preference-draw source; success=2.1; pressure=hunters/permits=0.6575; efficiency=harvest/hunters=0.0208; preference resident signal=0 nonresident signal=0; score_family=public_preference
EA2034,Elk,"Nine Mile, Anthro",Antlerless,Archery,Female Only,Public,True,False,True,,,,,,,EA2034,40,0,19,0,19,preference_draw,yes,public_preference,no,yes,0.0,0.5882,0.0,low,0,0,Public hunt with preference-draw source; success=0.0; pressure=hunters/permits=0.5882; efficiency=harvest/hunters=0.0; preference resident signal=0 nonresident signal=0; score_family=public_preference
EA2036,Elk,"Oquirrh-Stansbury, East",Antlerless,Any Legal Weapon,Female Only,Public,True,False,True,,,,,,,EA2036,40,0,19,0,19,preference_draw,yes,public_preference,no,yes,91.4,0.9667,0.9138,moderate,5,1,Public hunt with preference-draw source; success=91.4; pressure=hunters/permits=0.9667; efficiency=harvest/hunters=0.9138; preference resident signal=5 nonresident signal=1; score_family=public_preference
EA2037,Elk,Yellowstone,Antlerless,Archery,Female Only,Public,True,False,True,,,,,,,EA2037,40,0,19,0,19,preference_draw,yes,public_preference,no,yes,17.8,0.7914,0.1783,low,0,0,Public hunt with preference-draw source; success=17.8; pressure=hunters/permits=0.7914; efficiency=harvest/hunters=0.1783; preference resident signal=0 nonresident signal=0; score_family=public_preference
EA2038,Elk,Wasatch Mtns,Antlerless,Archery,Female Only,Public,True,False,True,,,,,,,EA2038,40,0,19,0,19,preference_draw,yes,public_preference,no,yes,13.4,0.837,0.1345,low,0,0,Public hunt with preference-draw source; success=13.4; pressure=hunters/permits=0.837; efficiency=harvest/hunters=0.1345; preference resident signal=0 nonresident signal=0; score_family=public_preference
EA2039,Elk,"Fillmore, Pahvant",Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,25.6,0.7826,0.2556,,,,Private-lands-only hunt excluded from public ranking; success=25.6; pressure=hunters/permits=0.7826; efficiency=harvest/hunters=0.2556; no draw-source signal; score_family=excluded_private
EA2040,Elk,Kamas,Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,54.7,0.7465,0.5472,,,,Private-lands-only hunt excluded from public ranking; success=54.7; pressure=hunters/permits=0.7465; efficiency=harvest/hunters=0.5472; no draw-source signal; score_family=excluded_private
EA2041,Elk,Cache,Conservation,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_special_program,no,no,,0.0,,,,,Special-program hunt excluded from public ranking; pressure=hunters/permits=0.0; no draw-source signal; score_family=excluded_special_program
EA2042,Elk,Fishlake|Thousand Lakes,Conservation,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_special_program,no,no,50.0,1.0,0.5,,,,Special-program hunt excluded from public ranking; success=50.0; pressure=hunters/permits=1.0; efficiency=harvest/hunters=0.5; no draw-source signal; score_family=excluded_special_program
EA2045,Elk,Wasatch Mtns (Conservation),Conservation,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_special_program,no,no,75.0,1.0,0.75,,,,Special-program hunt excluded from public ranking; success=75.0; pressure=hunters/permits=1.0; efficiency=harvest/hunters=0.75; no draw-source signal; score_family=excluded_special_program
EA2046,Elk,"Box Elder, Sawtooth",Private Lands Only,Any Legal Weapon,Female Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_private,yes,no,0.0,1.0,0.0,,,,Private-lands-only hunt excluded from public ranking; success=0.0; pressure=hunters/permits=1.0; efficiency=harvest/hunters=0.0; no draw-source signal; score_family=excluded_private
EB1000,Elk,Elk - Statewide Permit,Sportsman,Any Legal Weapon,Male Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_special_program,no,no,100.0,1.0,1.0,,,,Special-program hunt excluded from public ranking; success=100.0; pressure=hunters/permits=1.0; efficiency=harvest/hunters=1.0; no draw-source signal; score_family=excluded_special_program
EB1001,Elk,Any Bull Elk Units,General Season Any Bull,Any Legal Weapon,Male Only,Public,True,False,False,,,,,,,,,,,,,none,no,public_general,no,yes,15.0,0.8671,0.15,,,,Public hunt with harvest-only/general structure; success=15.0; pressure=hunters/permits=0.8671; efficiency=harvest/hunters=0.15; no draw-source signal; score_family=public_general
EB1002,Elk,Any Bull Elk Units,General Season Any Bull,Muzzleloader,Male Only,Public,True,False,False,,,,,,,,,,,,,none,no,public_general,no,yes,15.5,0.8508,0.1551,,,,Public hunt with harvest-only/general structure; success=15.5; pressure=hunters/permits=0.8508; efficiency=harvest/hunters=0.1551; no draw-source signal; score_family=public_general
EB1003,Elk,Spike Only Units,General Season Spike Bull,Any Legal Weapon,Male Only,Public,True,False,False,,,,,,,,,,,,,none,no,public_general,no,yes,15.6,0.8866,0.1562,,,,Public hunt with harvest-only/general structure; success=15.6; pressure=hunters/permits=0.8866; efficiency=harvest/hunters=0.1562; no draw-source signal; score_family=public_general
EB1004,Elk,Spike Only Units,General Season Spike Bull,Muzzleloader,Male Only,Public,True,False,False,,,,,,,,,,,,,none,no,public_general,no,yes,13.4,0.8676,0.1341,,,,Public hunt with harvest-only/general structure; success=13.4; pressure=hunters/permits=0.8676; efficiency=harvest/hunters=0.1341; no draw-source signal; score_family=public_general
EB1005,Elk,Archery Bull Elk on Any Bull Units,General Season,Archery,Male Only,Public,True,False,False,,,,,,,,,,,,,none,no,public_general,no,yes,11.8,0.8997,0.1183,,,,Public hunt with harvest-only/general structure; success=11.8; pressure=hunters/permits=0.8997; efficiency=harvest/hunters=0.1183; no draw-source signal; score_family=public_general
EB1007,Elk,Draw-only Youth Any Bull/Hunter's Choice Elk,General Season Youth Any Bull,Any Legal Weapon,Male Only,Public,True,False,False,,,,,,,,,,,,,none,no,excluded_special_program,no,no,42.2,0.9116,0.4224,,,,Special-program hunt excluded from public ranking; success=42.2; pressure=hunters/permits=0.9116; efficiency=harvest/hunters=0.4224; no draw-source signal; score_family=excluded_special_program
EB1009,Elk,Spike Only Elk Units - Multiseason,General Season Spike Bull,Multiseason,Male Only,Public,True,False,False,,,,,,,,,,,,,none,no,public_general,no,yes,25.1,0.9229,0.2508,,,,Public hunt with harvest-only/general structure; success=25.1; pressure=hunters/permits=0.9229; efficiency=harvest/hunters=0.2508; no draw-source signal; score_family=public_general
EB1010,Elk,Any Bull Elk Units,General Season Any Bull,Any Legal Weapon,Male Only,Public,True,False,False,,,,,,,,,,,,,none,no,public_general,no,yes,14.5,0.8816,0.1451,,,,Public hunt with harvest-only/general structure; success=14.5; pressure=hunters/permits=0.8816; efficiency=harvest/hunters=0.1451; no draw-source signal; score_family=public_general
