hunt_code,residency,hunt_name,species,weapon,hunt_type,access_type,public_permits_2025,public_permits_2026,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,applicants_2025,projected_applicants_2026,max_point_permits_2026,random_permits_2026,guaranteed_at_2026,delta_gap,trend,coverage_status,coverage_reason,bg_odds_pdf_page_index,bg_odds_printed_page,bg_odds_hunt_title,has_bg_odds_page,rac_page,rac_section,source_pdf,harvest_hunters_2025,harvest_2025,harvest_success_percent_2025,harvest_average_days_2025,harvest_satisfaction_2025,source_file_2026,link_key,antlerless_odds_sheet,antlerless_odds_row_start,antlerless_odds_title,has_antlerless_odds_page,has_any_odds_source
EA1295,Resident,"Wasatch Mtns, Avintaquin",Elk,Muzzleloader,Antlerless,Public,,,,,,90.0,10.0,100,,,,,,,,,,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,,,,,,,EA1295_RESIDENT,,,,FALSE,FALSE
EA1295,Nonresident,"Wasatch Mtns, Avintaquin",Elk,Muzzleloader,Antlerless,Public,,,,,,90.0,10.0,100,,,,,,,,,,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,,,,,,,EA1295_NONRESIDENT,,,,FALSE,FALSE
EA1296,Resident,"Wasatch Mtns, Currant Creek",Elk,Muzzleloader,Antlerless,Public,,,,,,90.0,10.0,100,,,,,,,,,,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,,,,,,,EA1296_RESIDENT,,,,FALSE,FALSE
EA1296,Nonresident,"Wasatch Mtns, Currant Creek",Elk,Muzzleloader,Antlerless,Public,,,,,,90.0,10.0,100,,,,,,,,,,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,,,,,,,EA1296_NONRESIDENT,,,,FALSE,FALSE
EA1297,Resident,"Wasatch Mtns, Red Creek West",Elk,Any Legal Weapon,Antlerless,Public,,,,,,90.0,10.0,100,,,,,,,,,,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,,,,,,,EA1297_RESIDENT,,,,FALSE,FALSE
EA1297,Nonresident,"Wasatch Mtns, Red Creek West",Elk,Any Legal Weapon,Antlerless,Public,,,,,,90.0,10.0,100,,,,,,,,,,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,,,,,,,EA1297_NONRESIDENT,,,,FALSE,FALSE
EA1298,Resident,"Wasatch Mtns, Wildcat/Timber Canyon",Elk,Any Legal Weapon,Antlerless,Public,,,,,,90.0,10.0,100,,,,,,,,,,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,,,,,,,EA1298_RESIDENT,,,,FALSE,FALSE
EA1298,Nonresident,"Wasatch Mtns, Wildcat/Timber Canyon",Elk,Any Legal Weapon,Antlerless,Public,,,,,,90.0,10.0,100,,,,,,,,,,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,,,,,,,EA1298_NONRESIDENT,,,,FALSE,FALSE
EA1299,Resident,"Wasatch Mtns, West-Central",Elk,Any Legal Weapon,Antlerless,Public,,,,,,45.0,5.0,50,,,,,,,,,,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,,,,,,,EA1299_RESIDENT,,,,FALSE,FALSE
EA1299,Nonresident,"Wasatch Mtns, West-Central",Elk,Any Legal Weapon,Antlerless,Public,,,,,,45.0,5.0,50,,,,,,,,,,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,,,,,,,EA1299_NONRESIDENT,,,,FALSE,FALSE
EA1300,Resident,"Wasatch Mtns, West-Central",Elk,Any Legal Weapon,Antlerless,Public,,,,,,45.0,5.0,50,,,,,,,,,,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,,,,,,,EA1300_RESIDENT,,,,FALSE,FALSE
EA1300,Nonresident,"Wasatch Mtns, West-Central",Elk,Any Legal Weapon,Antlerless,Public,,,,,,45.0,5.0,50,,,,,,,,,,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,,,,,,,EA1300_NONRESIDENT,,,,FALSE,FALSE
EA2000,Resident,Antlerless Elk Control,Elk,Any Legal Weapon,Antlerless Elk Control,Public,,,,,1434,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1151,77,6.7,5.8,2.9,antlerless elk.xlsx,EA2000_RESIDENT,,,,FALSE,FALSE
EA2000,Nonresident,Antlerless Elk Control,Elk,Any Legal Weapon,Antlerless Elk Control,Public,,,,,1434,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1151,77,6.7,5.8,2.9,antlerless elk.xlsx,EA2000_NONRESIDENT,,,,FALSE,FALSE
EA2002,Resident,Morgan-South Rich,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,600.0,,,600,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,149,37,24.8,5.8,3.1,antlerless elk.xlsx,EA2002_RESIDENT,,,,FALSE,FALSE
EA2002,Nonresident,Morgan-South Rich,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,600.0,,,600,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,149,37,24.8,5.8,3.1,antlerless elk.xlsx,EA2002_NONRESIDENT,,,,FALSE,FALSE
EA2003,Resident,East Canyon,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,500.0,,,500,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,269,105,39,9.2,3.6,antlerless elk.xlsx,EA2003_RESIDENT,,,,FALSE,FALSE
EA2003,Nonresident,East Canyon,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,500.0,,,500,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,269,105,39,9.2,3.6,antlerless elk.xlsx,EA2003_NONRESIDENT,,,,FALSE,FALSE
EA2004,Resident,Chalk Creek,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,600.0,,,600,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,461,163,35.4,7.3,3.5,antlerless elk.xlsx,EA2004_RESIDENT,,,,FALSE,FALSE
EA2004,Nonresident,Chalk Creek,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,600.0,,,600,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,461,163,35.4,7.3,3.5,antlerless elk.xlsx,EA2004_NONRESIDENT,,,,FALSE,FALSE
EA2005,Resident,"North Slope, West Daggett",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,100.0,,,100,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,43,23,53.5,3.7,4,antlerless elk.xlsx,EA2005_RESIDENT,,,,FALSE,FALSE
EA2005,Nonresident,"North Slope, West Daggett",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,100.0,,,100,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,43,23,53.5,3.7,4,antlerless elk.xlsx,EA2005_NONRESIDENT,,,,FALSE,FALSE
EA2006,Resident,Yellowstone,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,2000.0,,,2000,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,413,193,46.7,10.4,3.5,antlerless elk.xlsx,EA2006_RESIDENT,,,,FALSE,FALSE
EA2006,Nonresident,Yellowstone,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,2000.0,,,2000,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,413,193,46.7,10.4,3.5,antlerless elk.xlsx,EA2006_NONRESIDENT,,,,FALSE,FALSE
EA2008,Resident,"Nine Mile, Anthro-Myton Bench",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,250.0,,,250,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,36,20,55.6,11.3,3.4,antlerless elk.xlsx,EA2008_RESIDENT,,,,FALSE,FALSE
EA2008,Nonresident,"Nine Mile, Anthro-Myton Bench",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,250.0,,,250,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,36,20,55.6,11.3,3.4,antlerless elk.xlsx,EA2008_NONRESIDENT,,,,FALSE,FALSE
EA2009,Resident,La Sal Mtns,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,70.0,,,70,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,54,15,27.8,7,3.5,antlerless elk.xlsx,EA2009_RESIDENT,,,,FALSE,FALSE
EA2009,Nonresident,La Sal Mtns,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,70.0,,,70,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,54,15,27.8,7,3.5,antlerless elk.xlsx,EA2009_NONRESIDENT,,,,FALSE,FALSE
EA2010,Resident,San Juan,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,50.0,,,50,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,42,11,26.2,15.4,2.9,antlerless elk.xlsx,EA2010_RESIDENT,,,,FALSE,FALSE
EA2010,Nonresident,San Juan,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,50.0,,,50,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,42,11,26.2,15.4,2.9,antlerless elk.xlsx,EA2010_NONRESIDENT,,,,FALSE,FALSE
EA2011,Resident,Manti,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,300.0,,,300,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,231,96,41.6,9.7,3.6,antlerless elk.xlsx,EA2011_RESIDENT,,,,FALSE,FALSE
EA2011,Nonresident,Manti,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,300.0,,,300,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,231,96,41.6,9.7,3.6,antlerless elk.xlsx,EA2011_NONRESIDENT,,,,FALSE,FALSE
EA2012,Resident,"Wasatch Mtns, West",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,400.0,,,500,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,143,76,53.1,5.4,4,antlerless elk.xlsx,EA2012_RESIDENT,,,,FALSE,FALSE
EA2012,Nonresident,"Wasatch Mtns, West",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,400.0,,,500,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,143,76,53.1,5.4,4,antlerless elk.xlsx,EA2012_NONRESIDENT,,,,FALSE,FALSE
EA2013,Resident,"Wasatch Mtns, Currant Creek",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,2000.0,,,2000,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,111,42,37.8,6.6,3.6,antlerless elk.xlsx,EA2013_RESIDENT,,,,FALSE,FALSE
EA2013,Nonresident,"Wasatch Mtns, Currant Creek",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,2000.0,,,2000,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,111,42,37.8,6.6,3.6,antlerless elk.xlsx,EA2013_NONRESIDENT,,,,FALSE,FALSE
EA2014,Resident,"Wasatch Mtns, Avintaquin - White River",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,400.0,,,400,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,22,9,40.9,3.4,3.4,antlerless elk.xlsx,EA2014_RESIDENT,,,,FALSE,FALSE
EA2014,Nonresident,"Wasatch Mtns, Avintaquin - White River",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,400.0,,,400,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,22,9,40.9,3.4,3.4,antlerless elk.xlsx,EA2014_NONRESIDENT,,,,FALSE,FALSE
EA2015,Resident,Paunsaugunt,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,100.0,,,75,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,64,16,25,9.8,3.1,antlerless elk.xlsx,EA2015_RESIDENT,,,,FALSE,FALSE
EA2015,Nonresident,Paunsaugunt,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,100.0,,,75,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,64,16,25,9.8,3.1,antlerless elk.xlsx,EA2015_NONRESIDENT,,,,FALSE,FALSE
EA2016,Resident,Nebo,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,275.0,,,325,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,207,76,36.7,11.4,3.7,antlerless elk.xlsx,EA2016_RESIDENT,,,,FALSE,FALSE
EA2016,Nonresident,Nebo,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,275.0,,,325,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,207,76,36.7,11.4,3.7,antlerless elk.xlsx,EA2016_NONRESIDENT,,,,FALSE,FALSE
EA2017,Resident,Mt Dutton,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,65,,,75,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,50,30,60,6,3.7,antlerless elk.xlsx,EA2017_RESIDENT,,,,FALSE,FALSE
EA2017,Nonresident,Mt Dutton,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,65,,,75,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,50,30,60,6,3.7,antlerless elk.xlsx,EA2017_NONRESIDENT,,,,FALSE,FALSE
EA2018,Resident,Panguitch Lake,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,75.0,,,75,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,54,26,48.1,10.1,3.8,antlerless elk.xlsx,EA2018_RESIDENT,,,,FALSE,FALSE
EA2018,Nonresident,Panguitch Lake,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,75.0,,,75,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,54,26,48.1,10.1,3.8,antlerless elk.xlsx,EA2018_NONRESIDENT,,,,FALSE,FALSE
EA2019,Resident,"West Desert, Tintic Valley",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,60.0,,,60,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,50,15,30,13.7,2.8,antlerless elk.xlsx,EA2019_RESIDENT,,,,FALSE,FALSE
EA2019,Nonresident,"West Desert, Tintic Valley",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,60.0,,,60,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,50,15,30,13.7,2.8,antlerless elk.xlsx,EA2019_NONRESIDENT,,,,FALSE,FALSE
EA2020,Resident,Zion,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,320.0,,,320,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,245,67,27.3,13.4,2.9,antlerless elk.xlsx,EA2020_RESIDENT,,,,FALSE,FALSE
EA2020,Nonresident,Zion,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,320.0,,,320,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,245,67,27.3,13.4,2.9,antlerless elk.xlsx,EA2020_NONRESIDENT,,,,FALSE,FALSE
EA2021,Resident,"Beaver, East",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,30.0,,,30,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,14,3,21.4,5.8,3.6,antlerless elk.xlsx,EA2021_RESIDENT,,,,FALSE,FALSE
EA2021,Nonresident,"Beaver, East",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,30.0,,,30,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,14,3,21.4,5.8,3.6,antlerless elk.xlsx,EA2021_NONRESIDENT,,,,FALSE,FALSE
EA2026,Resident,"Box Elder, Hansel Mtn",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,200.0,,,200,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,72,28,38.9,6.1,3.4,antlerless elk.xlsx,EA2026_RESIDENT,,,,FALSE,FALSE
EA2026,Nonresident,"Box Elder, Hansel Mtn",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,200.0,,,200,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,72,28,38.9,6.1,3.4,antlerless elk.xlsx,EA2026_NONRESIDENT,,,,FALSE,FALSE
EA2027,Resident,Cache,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,300.0,,,250,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,225,59,26.2,8.1,3.5,antlerless elk.xlsx,EA2027_RESIDENT,,,,FALSE,FALSE
EA2027,Nonresident,Cache,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,300.0,,,250,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,225,59,26.2,8.1,3.5,antlerless elk.xlsx,EA2027_NONRESIDENT,,,,FALSE,FALSE
EA2028,Resident,Vernal/Bonanza,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,450.0,,,450,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,198,84,42.4,5.5,3.2,antlerless elk.xlsx,EA2028_RESIDENT,,,,FALSE,FALSE
EA2028,Nonresident,Vernal/Bonanza,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,450.0,,,450,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,198,84,42.4,5.5,3.2,antlerless elk.xlsx,EA2028_NONRESIDENT,,,,FALSE,FALSE
EA2029,Resident,"Nine Mile, Range Creek",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,150.0,,,150,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,75,26,34.7,7.2,3.6,antlerless elk.xlsx,EA2029_RESIDENT,,,,FALSE,FALSE
EA2029,Nonresident,"Nine Mile, Range Creek",Elk,Any Legal Weapon,Private Lands Only,Public,,,,,150.0,,,150,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,75,26,34.7,7.2,3.6,antlerless elk.xlsx,EA2029_NONRESIDENT,,,,FALSE,FALSE
EA2030,Resident,Diamond Mtn,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,200.0,,,200,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,175,94,53.7,4.8,4,antlerless elk.xlsx,EA2030_RESIDENT,,,,FALSE,FALSE
EA2030,Nonresident,Diamond Mtn,Elk,Any Legal Weapon,Private Lands Only,Public,,,,,200.0,,,200,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,47,2026 PRIVATE-LANDS-ONLY ANTLERLESS ELK,2026-04-rac-packet.pdf,175,94,53.7,4.8,4,antlerless elk.xlsx,EA2030_NONRESIDENT,,,,FALSE,FALSE
EA2033,Resident,Kamas,Elk,Any Legal Weapon,Antlerless,Public,,225,225.0,25.0,250.0,180.0,20.0,200,,,112,113,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,43,2026 ANTLERLESS ELK HUNT (1 OF 4),2026-04-rac-packet.pdf,48,1,2.1,6.2,3.1,antlerless elk.xlsx,EA2033_RESIDENT,25_antlerless_drawing_odds_repo,4778,Antlerless Elk - Kamas - Archery,TRUE,TRUE
EA2033,Nonresident,Kamas,Elk,Any Legal Weapon,Antlerless,Public,,25,225.0,25.0,250.0,180.0,20.0,200,,,12,13,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,43,2026 ANTLERLESS ELK HUNT (1 OF 4),2026-04-rac-packet.pdf,48,1,2.1,6.2,3.1,antlerless elk.xlsx,EA2033_NONRESIDENT,25_antlerless_drawing_odds_repo,4778,Antlerless Elk - Kamas - Archery,TRUE,TRUE
EA2034,Resident,"Nine Mile, Anthro",Elk,Archery,Antlerless,Public,,180,180.0,20.0,200.0,180.0,20.0,200,,,90,90,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,44,2026 ANTLERLESS ELK HUNT (2 OF 4),2026-04-rac-packet.pdf,10,0,0,7.3,3.4,antlerless elk.xlsx,EA2034_RESIDENT,25_antlerless_drawing_odds_repo,4804,"Antlerless Elk - Nine Mile, Anthro - Archery",TRUE,TRUE
EA2034,Nonresident,"Nine Mile, Anthro",Elk,Archery,Antlerless,Public,,20,180.0,20.0,200.0,180.0,20.0,200,,,10,10,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,44,2026 ANTLERLESS ELK HUNT (2 OF 4),2026-04-rac-packet.pdf,10,0,0,7.3,3.4,antlerless elk.xlsx,EA2034_NONRESIDENT,25_antlerless_drawing_odds_repo,4804,"Antlerless Elk - Nine Mile, Anthro - Archery",TRUE,TRUE
EA2036,Resident,"Oquirrh-Stansbury, East",Elk,Any Legal Weapon,Antlerless,Public,,54,54.0,6.0,60.0,63.0,7.0,70,,,27,27,5,-1,GREEN,MODELED,modeled_engine,,,,FALSE,45,2026 ANTLERLESS ELK HUNT (3 OF 4),2026-04-rac-packet.pdf,58,53,91.4,4.3,4.4,antlerless elk.xlsx,EA2036_RESIDENT,25_antlerless_drawing_odds_repo,4830,"Antlerless Elk - Oquirrh-stansbury, East - Any Legal Weapon",TRUE,TRUE
EA2036,Nonresident,"Oquirrh-Stansbury, East",Elk,Any Legal Weapon,Antlerless,Public,,6,54.0,6.0,60.0,63.0,7.0,70,,,3,3,2,-4,GREEN,MODELED,modeled_engine,,,,FALSE,45,2026 ANTLERLESS ELK HUNT (3 OF 4),2026-04-rac-packet.pdf,58,53,91.4,4.3,4.4,antlerless elk.xlsx,EA2036_NONRESIDENT,25_antlerless_drawing_odds_repo,4830,"Antlerless Elk - Oquirrh-stansbury, East - Any Legal Weapon",TRUE,TRUE
EA2037,Resident,Yellowstone,Elk,Archery,Antlerless,Public,,180,180.0,20.0,200.0,180.0,20.0,200,,,90,90,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,129,23,17.8,7.3,3.4,antlerless elk.xlsx,EA2037_RESIDENT,25_antlerless_drawing_odds_repo,4856,Antlerless Elk - Yellowstone - Archery,TRUE,TRUE
EA2037,Nonresident,Yellowstone,Elk,Archery,Antlerless,Public,,20,180.0,20.0,200.0,180.0,20.0,200,,,10,10,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,46,2026 ANTLERLESS ELK HUNT (4 OF 4),2026-04-rac-packet.pdf,129,23,17.8,7.3,3.4,antlerless elk.xlsx,EA2037_NONRESIDENT,25_antlerless_drawing_odds_repo,4856,Antlerless Elk - Yellowstone - Archery,TRUE,TRUE
